Year,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Response,DataValue,DataValueStdErr,LowConfidenceLimit,HighConfidenceLimit,SampleSize,Gender,Education,GeoLocation,DisplayOrder,DataValueAsNumericPercent
2002,WI,Wisconsin,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,60,4.2,51.7,68.2,136,Male,High School,"(44.393191174, -89.816370742)",2,0.6
2002,FL,Florida,Cigarette Use (Youth),Smoking Status,Ever,51.6,2,47.6,55.6,4617,Female,High School,"(28.932040377, -81.928960539)",8,0.516
2002,MA,Massachusetts,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,59.3,5.1,49.2,69.3,106,Male,High School,"(42.27687047, -72.082690675)",2,0.593
2002,IL,Illinois,Cigarette Use (Youth),Smoking Status,Frequent,13.5,1.8,9.9,17.1,773,Female,High School,"(40.485010283, -88.997710178)",9,0.135
2002,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Ever,41.7,1.8,38,45.3,3772,Male,High School,"(35.68094058, -85.774490914)",11,0.41700000000000004
2002,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,Current,4.9,0.5,3.8,6,2462,Overall,High School,"(39.008830667, -75.577741168)",10,0.049
2002,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,Current,8.3,1.2,5.9,10.7,1510,Overall,High School,"(38.3477403, -98.200781227)",10,0.083
2002,OK,Oklahoma,Cigarette Use (Youth),Smoking Status,Frequent,12.5,1.3,9.9,15,1849,Overall,High School,"(35.472031356, -97.521070214)",9,0.125
2002,MA,Massachusetts,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,71.7,4.2,63.5,79.9,132,Female,High School,"(42.27687047, -72.082690675)",6,0.7170000000000001
2002,FL,Florida,Cigarette Use (Youth),Smoking Status,Frequent,7.5,1,5.6,9.4,8846,Overall,High School,"(28.932040377, -81.928960539)",9,0.075
2002,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,Ever,36,2.7,30.8,41.2,708,Male,High School,"(38.3477403, -98.200781227)",11,0.36
2002,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,Frequent,2.5,0.4,1.8,3.2,2659,Overall,High School,"(41.641040988001, -99.365720623)",12,0.025
2002,KY,Kentucky,Smokeless Tobacco Use (Youth),User Status,Ever,30.6,1.4,27.9,33.3,1466,Overall,High School,"(37.645970271, -84.774971048)",11,0.306
2002,AL,Alabama,Cigarette Use (Youth),Smoking Status,Frequent,11.3,1.4,8.5,14.1,1290,Overall,High School,"(32.840571122, -86.631860762)",9,0.113
2002,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Ever,10.2,1.1,8.1,12.3,1174,Female,High School,"(32.745510099, -89.538030825)",11,0.102
2002,NE,Nebraska,Cigarette Use (Youth),Smoking Status,Current,28.7,1.8,25.2,32.2,1380,Female,High School,"(41.641040988001, -99.365720623)",7,0.287
2002,KS,Kansas,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,52.9,5.2,42.8,63,129,Female,High School,"(38.3477403, -98.200781227)",3,0.529
2002,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Current,5.5,1.3,3,8,1644,Overall,High School,"(40.485010283, -88.997710178)",10,0.055
2002,DE,Delaware,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,64.1,3.7,56.8,71.4,240,Male,High School,"(39.008830667, -75.577741168)",2,0.6409999999999999
2002,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Current,27.5,1.1,25.3,29.8,7993,Overall,High School,"(35.68094058, -85.774490914)",7,0.275
2002,WI,Wisconsin,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,70,4.9,60.3,79.7,160,Female,High School,"(44.393191174, -89.816370742)",6,0.7
2002,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,Frequent,6.3,1.1,4,8.5,735,Male,High School,"(38.3477403, -98.200781227)",12,0.063
2002,FL,Florida,Smokeless Tobacco Use (Youth),User Status,Current,5.9,0.7,4.6,7.3,8118,Overall,High School,"(28.932040377, -81.928960539)",10,0.059000000000000004
2002,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Current,28.7,1.4,26,31.4,3814,Male,High School,"(35.68094058, -85.774490914)",7,0.287
2002,MA,Massachusetts,Smokeless Tobacco Use (Youth),User Status,Ever,7.8,1.1,5.7,9.9,794,Female,High School,"(42.27687047, -72.082690675)",11,0.078
2002,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,Frequent,5,0.6,3.9,6.1,2510,Male,High School,"(35.466220975, -79.159250463)",12,0.05
2002,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,Current,2.1,0.7,0.8,3.4,685,Female,High School,"(32.840571122, -86.631860762)",10,0.021
2002,MA,Massachusetts,Cigarette Use (Youth),Smoking Status,Ever,55.7,2.5,50.9,60.6,781,Male,High School,"(42.27687047, -72.082690675)",8,0.557
2002,KS,Kansas,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,52.8,3.9,45.3,60.4,253,Overall,High School,"(38.3477403, -98.200781227)",1,0.528
2002,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Current,20.7,1.5,17.7,23.7,3835,Male,High School,"(35.68094058, -85.774490914)",10,0.207
2002,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,Frequent,1.7,0.5,0.6,2.7,1222,Male,High School,"(39.008830667, -75.577741168)",12,0.017
2002,OH,Ohio,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,66.6,4,58.8,74.4,155,Female,High School,"(40.060210141, -82.404260056)",6,0.6659999999999999
2002,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,Current,10.1,1.2,7.6,12.5,1880,Overall,High School,"(35.472031356, -97.521070214)",10,0.10099999999999999
2002,MD,Maryland,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,48.7,1.2,46.3,51.2,2775,Male,High School,"(39.290580964, -76.609260111)",2,0.48700000000000004
2002,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Ever,65.7,1.4,63,68.4,3737,Male,High School,"(35.68094058, -85.774490914)",8,0.657
2002,IA,Iowa,Cigarette Use (Youth),Smoking Status,Frequent,12.9,1.3,10.3,15.4,1640,Overall,High School,"(42.469400913, -93.816490556)",9,0.129
2002,IL,Illinois,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,51.8,4.8,42.4,61.2,177,Male,High School,"(40.485010283, -88.997710178)",5,0.518
2002,PA,Pennsylvania,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,59.4,1.6,56.3,62.5,1037,Female,High School,"(40.793730152, -77.860700294)",3,0.594
2002,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,Frequent,6.3,1.1,4.2,8.4,931,Male,High School,"(35.472031356, -97.521070214)",12,0.063
2002,MD,Maryland,Cigarette Use (Youth),Smoking Status,Frequent,8.6,0.3,8,9.2,17349,Male,High School,"(39.290580964, -76.609260111)",9,0.086
2002,PA,Pennsylvania,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,55.8,1.5,52.9,58.7,2017,Overall,High School,"(40.793730152, -77.860700294)",1,0.5579999999999999
2002,DE,Delaware,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,63.8,3.1,57.7,69.9,501,Overall,High School,"(39.008830667, -75.577741168)",1,0.638
2002,NC,North Carolina,Cigarette Use (Youth),Smoking Status,Current,27.8,1.8,24.3,31.3,4998,Overall,High School,"(35.466220975, -79.159250463)",7,0.278
2002,MA,Massachusetts,Smokeless Tobacco Use (Youth),User Status,Frequent,0.1,0.1,0,0.2,801,Female,High School,"(42.27687047, -72.082690675)",12,0.001
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,Ever,4.1,1.1,1.9,6.2,1859,Female,High School,"(42.827001032, -75.543970427)",11,0.040999999999999995
2002,MD,Maryland,Smokeless Tobacco Use (Youth),User Status,Current,8.1,0.3,7.5,8.8,17325,Male,High School,"(39.290580964, -76.609260111)",10,0.081
2002,IA,Iowa,Cigarette Use (Youth),Smoking Status,Current,26.7,1.5,23.7,29.7,1640,Overall,High School,"(42.469400913, -93.816490556)",7,0.267
2002,MA,Massachusetts,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,63.3,3.8,56,70.7,261,Overall,High School,"(42.27687047, -72.082690675)",4,0.633
2002,MD,Maryland,Smokeless Tobacco Use (Youth),User Status,Frequent,0.7,0.1,0.5,0.8,19317,Female,High School,"(39.290580964, -76.609260111)",12,0.006999999999999999
2002,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,Frequent,2.8,0.3,2.2,3.4,5089,Overall,High School,"(35.466220975, -79.159250463)",12,0.027999999999999997
2002,NY,New York,Cigarette Use (Youth),Smoking Status,Ever,55.8,1.6,52.7,58.9,3621,Overall,High School,"(42.827001032, -75.543970427)",8,0.5579999999999999
2002,DE,Delaware,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,62.5,3.3,55.9,69,256,Female,High School,"(39.008830667, -75.577741168)",3,0.625
2002,FL,Florida,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,59.6,1.4,56.9,62.4,797,Female,High School,"(28.932040377, -81.928960539)",3,0.596
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,Frequent,1.4,0.9,0,3.1,1841,Female,High School,"(42.827001032, -75.543970427)",12,0.013999999999999999
2002,PA,Pennsylvania,Cigarette Use (Youth),Smoking Status,Current,23.1,1.1,21,25.3,10066,Overall,High School,"(40.793730152, -77.860700294)",7,0.231
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,Current,12.6,3,6.7,18.6,1651,Male,High School,"(42.827001032, -75.543970427)",10,0.126
2002,IA,Iowa,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,57.8,3.7,50.5,65.1,177,Female,High School,"(42.469400913, -93.816490556)",6,0.578
2002,KS,Kansas,Cigarette Use (Youth),Smoking Status,Frequent,9.9,1.1,7.7,12.1,715,Male,High School,"(38.3477403, -98.200781227)",9,0.099
2002,IA,Iowa,Smokeless Tobacco Use (Youth),User Status,Current,8.4,0.8,6.8,10,1656,Overall,High School,"(42.469400913, -93.816490556)",10,0.084
2002,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,Current,4.6,0.6,3.5,5.8,1439,Male,High School,"(41.56266102, -72.649840952)",10,0.046
2002,NC,North Carolina,Smokeless Tobacco Use (Youth),User Status,Ever,33.6,2.7,28.4,38.9,2417,Male,High School,"(35.466220975, -79.159250463)",11,0.336
2002,DE,Delaware,Cigarette Use (Youth),Smoking Status,Ever,63.9,1.3,61.3,66.4,1238,Female,High School,"(39.008830667, -75.577741168)",8,0.639
2002,KS,Kansas,Cigarette Use (Youth),Smoking Status,Current,21.3,2.3,16.7,25.9,715,Male,High School,"(38.3477403, -98.200781227)",7,0.213
2002,FL,Florida,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,60.9,1.5,58,63.8,853,Female,High School,"(28.932040377, -81.928960539)",6,0.609
2002,NC,North Carolina,Cigarette Use (Youth),Smoking Status,Current,25.7,1.3,23.1,28.3,2529,Female,High School,"(35.466220975, -79.159250463)",7,0.257
2002,KY,Kentucky,Cigarette Use (Youth),Smoking Status,Frequent,19.1,1.9,15.4,22.8,717,Male,High School,"(37.645970271, -84.774971048)",9,0.191
2002,KY,Kentucky,Cigarette Use (Youth),Smoking Status,Current,34.2,1.7,31,37.5,1491,Overall,High School,"(37.645970271, -84.774971048)",7,0.342
2002,AL,Alabama,Cigarette Use (Youth),Smoking Status,Current,27.3,3,21.5,33.1,607,Male,High School,"(32.840571122, -86.631860762)",7,0.273
2002,OK,Oklahoma,Cigarette Use (Youth),Smoking Status,Ever,61.1,1.6,58,64.2,1853,Overall,High School,"(35.472031356, -97.521070214)",8,0.611
2002,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Ever,23.2,2,19.3,27.2,1333,Overall,High School,"(44.393191174, -89.816370742)",11,0.23199999999999998
2002,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Frequent,14,1.7,10.6,17.4,628,Male,High School,"(44.393191174, -89.816370742)",9,0.14
2002,MD,Maryland,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,54.2,1.1,52.1,56.3,3231,Female,High School,"(39.290580964, -76.609260111)",3,0.542
2002,IA,Iowa,Cigarette Use (Youth),Smoking Status,Ever,58.9,2.7,53.6,64.2,825,Female,High School,"(42.469400913, -93.816490556)",8,0.589
2002,NE,Nebraska,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,69.2,3.6,62.1,76.4,315,Female,High School,"(41.641040988001, -99.365720623)",3,0.6920000000000001
2002,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Frequent,1.1,0.4,0.4,1.7,1644,Overall,High School,"(40.485010283, -88.997710178)",12,0.011000000000000001
2002,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,Current,17.9,2.1,13.9,22,931,Male,High School,"(35.472031356, -97.521070214)",10,0.179
2002,MA,Massachusetts,Cigarette Use (Youth),Smoking Status,Current,21.7,1.9,18,25.4,813,Male,High School,"(42.27687047, -72.082690675)",7,0.217
2002,MA,Massachusetts,Cigarette Use (Youth),Smoking Status,Frequent,9.7,1,7.7,11.7,1613,Overall,High School,"(42.27687047, -72.082690675)",9,0.09699999999999999
2002,DE,Delaware,Cigarette Use (Youth),Smoking Status,Current,26,1.1,23.8,28.1,2446,Overall,High School,"(39.008830667, -75.577741168)",7,0.26
2002,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Ever,13.1,1.5,10.1,16.1,1636,Overall,High School,"(40.485010283, -88.997710178)",11,0.131
2002,KY,Kentucky,Smokeless Tobacco Use (Youth),User Status,Current,13.5,1.1,11.3,15.6,1513,Overall,High School,"(37.645970271, -84.774971048)",10,0.135
2002,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Current,3.1,0.4,2.2,3.9,4195,Female,High School,"(35.68094058, -85.774490914)",10,0.031
2002,NE,Nebraska,Cigarette Use (Youth),Smoking Status,Current,27.8,1.6,24.7,31,1216,Male,High School,"(41.641040988001, -99.365720623)",7,0.278
2002,CT,Connecticut,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,51.5,3.4,44.9,58.2,249,Male,High School,"(41.56266102, -72.649840952)",5,0.515
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,Current,7.4,1.9,3.6,11.2,3501,Overall,High School,"(42.827001032, -75.543970427)",10,0.07400000000000001
2002,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,Current,14.7,1.5,11.8,17.6,1244,Male,High School,"(41.641040988001, -99.365720623)",10,0.147
2002,IL,Illinois,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,55.9,3.9,48.3,63.5,393,Overall,High School,"(40.485010283, -88.997710178)",4,0.5589999999999999
2002,CT,Connecticut,Cigarette Use (Youth),Smoking Status,Frequent,10.2,1,8.3,12.1,3103,Overall,High School,"(41.56266102, -72.649840952)",9,0.102
2002,FL,Florida,Cigarette Use (Youth),Smoking Status,Ever,52.1,1.3,49.4,54.7,4232,Male,High School,"(28.932040377, -81.928960539)",8,0.521
2002,NY,New York,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,60.9,3.9,53.3,68.6,535,Overall,High School,"(42.827001032, -75.543970427)",1,0.609
2002,IL,Illinois,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,60.9,5.8,49.6,72.2,213,Female,High School,"(40.485010283, -88.997710178)",6,0.609
2002,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,Ever,40,3.2,33.6,46.3,610,Male,High School,"(32.840571122, -86.631860762)",11,0.4
2002,NC,North Carolina,Cigarette Use (Youth),Smoking Status,Frequent,10.5,1.2,8.3,12.8,2529,Female,High School,"(35.466220975, -79.159250463)",9,0.105
2002,NC,North Carolina,Cigarette Use (Youth),Smoking Status,Ever,65.9,2.5,61,70.8,2419,Male,High School,"(35.466220975, -79.159250463)",8,0.659
2002,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Frequent,0.6,0.2,0.3,0.9,4195,Female,High School,"(35.68094058, -85.774490914)",12,0.006
2002,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,Current,1.3,0.3,0.8,1.8,1575,Female,High School,"(41.56266102, -72.649840952)",10,0.013000000000000001
2002,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Ever,19.8,2.2,15.5,24.1,844,Male,High School,"(40.485010283, -88.997710178)",11,0.198
2002,NC,North Carolina,Cigarette Use (Youth),Smoking Status,Current,29.8,2.4,25.2,34.5,2453,Male,High School,"(35.466220975, -79.159250463)",7,0.298
2002,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Frequent,3,1.1,0.8,5.3,525,Male,High School,"(40.060210141, -82.404260056)",12,0.03
2002,MD,Maryland,Smokeless Tobacco Use (Youth),User Status,Frequent,2.1,0.2,1.8,2.4,17325,Male,High School,"(39.290580964, -76.609260111)",12,0.021
2002,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,Current,1.5,0.4,0.7,2.4,1409,Female,High School,"(41.641040988001, -99.365720623)",10,0.015
2002,IA,Iowa,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,59,2.9,53.3,64.7,399,Overall,High School,"(42.469400913, -93.816490556)",1,0.59
2002,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Ever,63.5,1,61.5,65.5,7868,Overall,High School,"(35.68094058, -85.774490914)",8,0.635
2002,NE,Nebraska,Cigarette Use (Youth),Smoking Status,Frequent,13.8,1.2,11.5,16.1,2598,Overall,High School,"(41.641040988001, -99.365720623)",9,0.138
2002,IA,Iowa,Smokeless Tobacco Use (Youth),User Status,Frequent,2.6,0.6,1.5,3.7,1656,Overall,High School,"(42.469400913, -93.816490556)",12,0.026000000000000002
2002,PA,Pennsylvania,Cigarette Use (Youth),Smoking Status,Frequent,10.8,0.8,9.3,12.3,4946,Male,High School,"(40.793730152, -77.860700294)",9,0.10800000000000001
2002,MA,Massachusetts,Smokeless Tobacco Use (Youth),User Status,Current,7,1.1,4.7,9.2,834,Male,High School,"(42.27687047, -72.082690675)",10,0.07
2002,NE,Nebraska,Smokeless Tobacco Use (Youth),User Status,Frequent,0.1,0.1,0,0.4,1409,Female,High School,"(41.641040988001, -99.365720623)",12,0.001
2002,MD,Maryland,Cigarette Use (Youth),Smoking Status,Current,19.3,0.4,18.5,20,36794,Overall,High School,"(39.290580964, -76.609260111)",7,0.193
2002,PA,Pennsylvania,Cigarette Use (Youth),Smoking Status,Ever,54.5,1.5,51.5,57.4,5007,Male,High School,"(40.793730152, -77.860700294)",8,0.545
2002,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Ever,60.4,1.9,56.7,64.1,1311,Overall,High School,"(44.393191174, -89.816370742)",8,0.604
2002,TN,Tennessee,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,59.8,1.6,56.8,62.9,994,Female,High School,"(35.68094058, -85.774490914)",6,0.598
2002,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Frequent,14.4,1.7,11,17.8,1326,Overall,High School,"(44.393191174, -89.816370742)",9,0.14400000000000002
2002,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,Current,8.7,0.9,6.9,10.6,1222,Male,High School,"(39.008830667, -75.577741168)",10,0.087
2002,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Ever,66.5,2,62.6,70.4,1060,Male,High School,"(32.745510099, -89.538030825)",8,0.665
2002,DE,Delaware,Cigarette Use (Youth),Smoking Status,Frequent,14.5,2.1,10.4,18.6,1214,Male,High School,"(39.008830667, -75.577741168)",9,0.145
2002,CT,Connecticut,Cigarette Use (Youth),Smoking Status,Frequent,11.7,1.3,9,14.3,1488,Male,High School,"(41.56266102, -72.649840952)",9,0.11699999999999999
2002,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Current,25.4,2.5,20.5,30.3,697,Female,High School,"(44.393191174, -89.816370742)",7,0.254
2002,NY,New York,Cigarette Use (Youth),Smoking Status,Ever,57.9,2.3,53.5,62.3,1902,Female,High School,"(42.827001032, -75.543970427)",8,0.579
2002,CT,Connecticut,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,53.3,2.6,48.2,58.5,500,Overall,High School,"(41.56266102, -72.649840952)",4,0.5329999999999999
2002,NC,North Carolina,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,52.3,1.5,49.3,55.3,1252,Overall,High School,"(35.466220975, -79.159250463)",4,0.523
2002,MA,Massachusetts,Smokeless Tobacco Use (Youth),User Status,Current,1.1,0.5,0.1,2.2,801,Female,High School,"(42.27687047, -72.082690675)",10,0.011000000000000001
2002,MD,Maryland,Cigarette Use (Youth),Smoking Status,Current,19.3,0.5,18.4,20.3,17349,Male,High School,"(39.290580964, -76.609260111)",7,0.193
2002,IL,Illinois,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,47.6,5.2,37.4,57.8,157,Male,High School,"(40.485010283, -88.997710178)",2,0.47600000000000003
2002,PA,Pennsylvania,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,55.4,1.3,52.8,58,2196,Overall,High School,"(40.793730152, -77.860700294)",4,0.5539999999999999
2002,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,Ever,6.6,1,4.7,8.5,1607,Female,High School,"(41.56266102, -72.649840952)",11,0.066
2002,FL,Florida,Smokeless Tobacco Use (Youth),User Status,Ever,96.2,0.4,95.5,96.9,3575,Male,High School,"(28.932040377, -81.928960539)",11,0.9620000000000001
2002,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,Frequent,0.3,0.2,0,0.6,1232,Female,High School,"(39.008830667, -75.577741168)",12,0.003
2002,AL,Alabama,Cigarette Use (Youth),Smoking Status,Ever,66.5,1.9,62.8,70.3,1270,Overall,High School,"(32.840571122, -86.631860762)",8,0.665
2002,IA,Iowa,Smokeless Tobacco Use (Youth),User Status,Frequent,0.1,0.1,0,0.4,830,Female,High School,"(42.469400913, -93.816490556)",12,0.001
2002,FL,Florida,Cigarette Use (Youth),Smoking Status,Frequent,7.3,1.2,5,9.6,4607,Female,High School,"(28.932040377, -81.928960539)",9,0.073
2002,KS,Kansas,Cigarette Use (Youth),Smoking Status,Frequent,7.5,0.9,5.6,9.3,752,Female,High School,"(38.3477403, -98.200781227)",9,0.075
2002,FL,Florida,Smokeless Tobacco Use (Youth),User Status,Current,9.8,1.2,7.4,12.2,3707,Male,High School,"(28.932040377, -81.928960539)",10,0.098
2002,DE,Delaware,Cigarette Use (Youth),Smoking Status,Current,28,3.1,22,33.9,1214,Male,High School,"(39.008830667, -75.577741168)",7,0.28
2002,KS,Kansas,Cigarette Use (Youth),Smoking Status,Ever,55.3,2.3,50.8,59.7,714,Male,High School,"(38.3477403, -98.200781227)",8,0.5529999999999999
2002,NY,New York,Cigarette Use (Youth),Smoking Status,Frequent,11.2,1.2,8.9,13.6,3585,Overall,High School,"(42.827001032, -75.543970427)",9,0.11199999999999999
2002,OH,Ohio,Cigarette Use (Youth),Smoking Status,Frequent,13.4,1.7,10.2,16.6,1233,Overall,High School,"(40.060210141, -82.404260056)",9,0.134
2002,IA,Iowa,Cigarette Use (Youth),Smoking Status,Ever,61.4,1.6,58.4,64.5,801,Male,High School,"(42.469400913, -93.816490556)",8,0.614
2002,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,Ever,12.6,2.1,8.5,16.6,932,Female,High School,"(35.472031356, -97.521070214)",11,0.126
2002,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,Ever,9.9,1.3,7.4,12.3,756,Female,High School,"(38.3477403, -98.200781227)",11,0.099
2002,IL,Illinois,Smokeless Tobacco Use (Youth),User Status,Current,2.1,0.8,0.5,3.7,772,Female,High School,"(40.485010283, -88.997710178)",10,0.021
2002,MA,Massachusetts,Cigarette Use (Youth),Smoking Status,Current,19.4,1.8,15.9,22.9,794,Female,High School,"(42.27687047, -72.082690675)",7,0.19399999999999998
2002,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,Current,3.1,0.3,2.4,3.7,3028,Overall,High School,"(41.56266102, -72.649840952)",10,0.031
2002,OH,Ohio,Cigarette Use (Youth),Smoking Status,Frequent,12.5,1.9,8.9,16.1,531,Male,High School,"(40.060210141, -82.404260056)",9,0.125
2002,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,Ever,43.2,2.5,38.3,48,916,Male,High School,"(35.472031356, -97.521070214)",11,0.43200000000000005
2002,OH,Ohio,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,63.8,4.2,55.6,72,114,Male,High School,"(40.060210141, -82.404260056)",2,0.638
2002,OK,Oklahoma,Cigarette Use (Youth),Smoking Status,Current,24,1.6,20.9,27.1,1849,Overall,High School,"(35.472031356, -97.521070214)",7,0.24
2002,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Frequent,4.9,0.5,3.9,6,8060,Overall,High School,"(35.68094058, -85.774490914)",12,0.049
2002,OK,Oklahoma,Cigarette Use (Youth),Smoking Status,Frequent,13.1,1.5,10.2,15.9,914,Male,High School,"(35.472031356, -97.521070214)",9,0.131
2002,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Current,7.3,1,5.4,9.1,1345,Overall,High School,"(44.393191174, -89.816370742)",10,0.073
2002,PA,Pennsylvania,Smokeless Tobacco Use (Youth),User Status,Frequent,2.4,0.3,1.9,2.9,10248,Overall,High School,"(40.793730152, -77.860700294)",12,0.024
2002,AL,Alabama,Cigarette Use (Youth),Smoking Status,Current,23.1,2.1,19,27.1,669,Female,High School,"(32.840571122, -86.631860762)",7,0.231
2002,KS,Kansas,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,46.4,4.7,37.1,55.7,137,Male,High School,"(38.3477403, -98.200781227)",5,0.46399999999999997
2002,PA,Pennsylvania,Cigarette Use (Youth),Smoking Status,Frequent,11.5,1,9.5,13.5,5074,Female,High School,"(40.793730152, -77.860700294)",9,0.115
2002,FL,Florida,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,57.1,1.1,54.9,59.2,1606,Overall,High School,"(28.932040377, -81.928960539)",4,0.5710000000000001
2002,NE,Nebraska,Cigarette Use (Youth),Smoking Status,Ever,60.3,1.9,56.6,64,2572,Overall,High School,"(41.641040988001, -99.365720623)",8,0.603
2002,FL,Florida,Cigarette Use (Youth),Smoking Status,Current,19,0.9,17.3,20.7,4239,Male,High School,"(28.932040377, -81.928960539)",7,0.19
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,Current,2.3,1,0.4,4.1,1841,Female,High School,"(42.827001032, -75.543970427)",10,0.023
2002,WI,Wisconsin,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,64.4,3.2,58.1,70.7,324,Overall,High School,"(44.393191174, -89.816370742)",4,0.644
2002,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Ever,57.8,2.2,53.5,62.1,688,Female,High School,"(44.393191174, -89.816370742)",8,0.578
2002,AL,Alabama,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,56.6,4.1,48.6,64.5,155,Male,High School,"(32.840571122, -86.631860762)",5,0.5660000000000001
2002,NY,New York,Smokeless Tobacco Use (Youth),User Status,Frequent,3,0.9,1.2,4.8,1651,Male,High School,"(42.827001032, -75.543970427)",12,0.03
2002,MD,Maryland,Smokeless Tobacco Use (Youth),User Status,Ever,13,0.3,12.4,13.5,36178,Overall,High School,"(39.290580964, -76.609260111)",11,0.13
2002,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,Frequent,4.8,1,2.8,6.8,621,Male,High School,"(32.840571122, -86.631860762)",12,0.048
