Year,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Response,DataValue,DataValueStdErr,LowConfidenceLimit,HighConfidenceLimit,SampleSize,Gender,Education,GeoLocation,DisplayOrder,DataValueAsNumericPercent
2000,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,Frequent,0.8,0.2,0.3,1.3,4466,Overall,Middle School,"(39.008830667, -75.577741168)",12,0.008
2000,CA,California,Smokeless Tobacco Use (Youth),User Status,Frequent,0.4,0.2,0.1,0.8,1452,Female,Middle School,"(37.638640123, -120.999999538)",12,0.004
2000,WY,Wyoming,Cigarette Use (Youth),Smoking Status,Current,13.4,1.4,10.6,16.2,944,Female,Middle School,"(43.235541343, -108.109830353)",7,0.134
2000,TN,Tennessee,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,59.6,2,55.7,63.6,619,Female,Middle School,"(35.68094058, -85.774490914)",3,0.596
2000,MN,Minnesota,Smokeless Tobacco Use (Youth),User Status,Frequent,0.7,0.2,0.2,1.1,2345,Male,Middle School,"(46.355648736, -94.794200503)",12,0.006999999999999999
2000,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Ever,12.9,1,10.9,14.9,1418,Overall,Middle School,"(44.393191174, -89.816370742)",11,0.129
2000,NY,New York,Cigarette Use (Youth),Smoking Status,Current,9.3,2,5.5,13.2,1978,Overall,Middle School,"(42.827001032, -75.543970427)",7,0.09300000000000001
2000,AR,Arkansas,Cigarette Use (Youth),Smoking Status,Current,15.8,1.1,13.6,17.9,1510,Overall,Middle School,"(34.748650124, -92.274490743)",7,0.158
2000,AL,Alabama,Cigarette Use (Youth),Smoking Status,Frequent,1.7,0.6,0.5,2.8,771,Female,Middle School,"(32.840571122, -86.631860762)",9,0.017
2000,ME,Maine,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,51.4,2.5,46.4,56.3,109,Overall,Middle School,"(45.254228894001, -68.985031336)",1,0.514
2000,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Ever,44.4,1.8,40.8,47.9,5041,Female,Middle School,"(35.68094058, -85.774490914)",8,0.444
2000,ME,Maine,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,46,9.1,28.2,63.8,58,Male,Middle School,"(45.254228894001, -68.985031336)",2,0.46
2000,AR,Arkansas,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,62.5,8.3,46.3,78.7,94,Female,Middle School,"(34.748650124, -92.274490743)",3,0.625
2000,OK,Oklahoma,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,54.5,5.8,43.2,65.9,120,Male,Middle School,"(35.472031356, -97.521070214)",5,0.545
2000,WV,West Virginia,Smokeless Tobacco Use (Youth),User Status,Frequent,0.2,0.1,0,0.5,850,Female,Middle School,"(38.665510202, -80.712640135)",12,0.002
2000,AL,Alabama,Cigarette Use (Youth),Smoking Status,Ever,54.6,2.9,48.9,60.3,729,Male,Middle School,"(32.840571122, -86.631860762)",8,0.546
2000,DC,District of Columbia,Cigarette Use (Youth),Smoking Status,Current,9.4,1.1,7.4,11.5,1114,Overall,Middle School,"(38.890371385, -77.031961127)",7,0.094
2000,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Frequent,0,0,0,0,714,Female,Middle School,"(44.393191174, -89.816370742)",12,0
2000,IN,Indiana,Cigarette Use (Youth),Smoking Status,Ever,32.6,3.8,25.2,39.9,673,Female,Middle School,"(39.766910452, -86.149960194)",8,0.326
2000,CA,California,Smokeless Tobacco Use (Youth),User Status,Current,1.6,0.4,0.9,2.3,1452,Female,Middle School,"(37.638640123, -120.999999538)",10,0.016
2000,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Frequent,1.5,0.2,1,1.9,10576,Overall,Middle School,"(35.68094058, -85.774490914)",12,0.015
2000,WY,Wyoming,Cigarette Use (Youth),Smoking Status,Frequent,5.5,0.7,4.1,6.8,829,Male,Middle School,"(43.235541343, -108.109830353)",9,0.055
2000,AR,Arkansas,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,59.9,5.8,48.5,71.4,98,Female,Middle School,"(34.748650124, -92.274490743)",6,0.599
2000,AL,Alabama,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,52.7,5.9,41.1,64.4,89,Female,Middle School,"(32.840571122, -86.631860762)",3,0.527
2000,WY,Wyoming,Cigarette Use (Youth),Smoking Status,Current,14.8,1,12.8,16.8,1781,Overall,Middle School,"(43.235541343, -108.109830353)",7,0.14800000000000002
2000,CA,California,Smokeless Tobacco Use (Youth),User Status,Current,2.6,0.5,1.6,3.6,1379,Male,Middle School,"(37.638640123, -120.999999538)",10,0.026000000000000002
2000,AL,Alabama,Smokeless Tobacco Use (Youth),User Status,Current,8.2,1.2,5.9,10.6,1556,Overall,Middle School,"(32.840571122, -86.631860762)",10,0.08199999999999999
2000,ME,Maine,Cigarette Use (Youth),Smoking Status,Current,13.9,2,9.9,17.9,672,Female,Middle School,"(45.254228894001, -68.985031336)",7,0.139
2000,WV,West Virginia,Cigarette Use (Youth),Smoking Status,Ever,47.2,2.5,42.3,52,825,Male,Middle School,"(38.665510202, -80.712640135)",8,0.47200000000000003
2000,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,Frequent,0.6,0.3,0.1,1.2,971,Male,Middle School,"(41.56266102, -72.649840952)",12,0.006
2000,DE,Delaware,Cigarette Use (Youth),Smoking Status,Ever,44.3,1.9,40.6,48,4510,Overall,Middle School,"(39.008830667, -75.577741168)",8,0.44299999999999995
2000,NH,New Hampshire,Smokeless Tobacco Use (Youth),User Status,Frequent,1.1,0.4,0.3,1.8,817,Male,Middle School,"(43.655950113, -71.50036092)",12,0.011000000000000001
2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Frequent,0.6,0.4,0,1.3,1462,Overall,Middle School,"(43.625381239, -72.517640791)",12,0.006
2000,AR,Arkansas,Cigarette Use (Youth),Smoking Status,Frequent,5.6,0.9,3.8,7.4,767,Male,Middle School,"(34.748650124, -92.274490743)",9,0.055999999999999994
2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,3.7,0.6,2.5,5,1450,Overall,Middle School,"(43.625381239, -72.517640791)",9,0.037000000000000005
2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Current,1,0.3,0.3,1.6,727,Female,Middle School,"(43.625381239, -72.517640791)",10,0.01
2000,ME,Maine,Smokeless Tobacco Use (Youth),User Status,Ever,3.2,1,1.2,5.2,658,Female,Middle School,"(45.254228894001, -68.985031336)",11,0.032
2000,AL,Alabama,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,55.5,5.2,45.2,65.7,106,Female,Middle School,"(32.840571122, -86.631860762)",6,0.555
2000,WV,West Virginia,Cigarette Use (Youth),Smoking Status,Ever,46.6,1.8,43.1,50.2,827,Female,Middle School,"(38.665510202, -80.712640135)",8,0.466
2000,AZ,Arizona,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,59.8,5.3,49.4,70.2,103,Male,Middle School,"(34.86597028, -111.763811277)",5,0.598
2000,IN,Indiana,Cigarette Use (Youth),Smoking Status,Frequent,2.3,0.5,1.3,3.3,768,Male,Middle School,"(39.766910452, -86.149960194)",9,0.023
2000,VT,Vermont,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,46.4,6.1,34.4,58.4,142,Overall,Middle School,"(43.625381239, -72.517640791)",4,0.46399999999999997
2000,CA,California,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,46.9,7.6,32,61.8,79,Male,Middle School,"(37.638640123, -120.999999538)",2,0.469
2000,KY,Kentucky,Cigarette Use (Youth),Smoking Status,Ever,53.5,3.1,47.4,59.7,584,Male,Middle School,"(37.645970271, -84.774971048)",8,0.535
2000,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Ever,39.9,3,34,45.7,687,Female,Middle School,"(44.393191174, -89.816370742)",8,0.39899999999999997
2000,AR,Arkansas,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,52.4,5,42.7,62.1,104,Male,Middle School,"(34.748650124, -92.274490743)",5,0.524
2000,IN,Indiana,Smokeless Tobacco Use (Youth),User Status,Frequent,0.2,0.2,0,0.5,716,Female,Middle School,"(39.766910452, -86.149960194)",12,0.002
2000,IA,Iowa,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,46.6,7.5,32,61.2,83,Female,Middle School,"(42.469400913, -93.816490556)",3,0.466
2000,OH,Ohio,Cigarette Use (Youth),Smoking Status,Ever,35.3,3,29.4,41.2,845,Female,Middle School,"(40.060210141, -82.404260056)",8,0.353
2000,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,Ever,2.9,0.4,2.1,3.7,2284,Female,Middle School,"(39.008830667, -75.577741168)",11,0.028999999999999998
2000,DE,Delaware,Cigarette Use (Youth),Smoking Status,Current,15.6,1.5,12.8,18.5,2200,Female,Middle School,"(39.008830667, -75.577741168)",7,0.156
2000,AZ,Arizona,Smokeless Tobacco Use (Youth),User Status,Current,4.7,0.7,3.2,6.1,1001,Male,Middle School,"(34.86597028, -111.763811277)",10,0.047
2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Current,11.9,1.1,9.8,14,1450,Overall,Middle School,"(43.625381239, -72.517640791)",7,0.11900000000000001
2000,WI,Wisconsin,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,48.2,3.3,41.7,54.6,144,Overall,Middle School,"(44.393191174, -89.816370742)",1,0.48200000000000004
2000,IA,Iowa,Smokeless Tobacco Use (Youth),User Status,Ever,7.9,1.2,5.5,10.3,901,Female,Middle School,"(42.469400913, -93.816490556)",11,0.079
2000,NH,New Hampshire,Cigarette Use (Youth),Smoking Status,Frequent,4.2,0.6,3,5.4,1472,Overall,Middle School,"(43.655950113, -71.50036092)",9,0.042
2000,CO,Colorado,Cigarette Use (Youth),Smoking Status,Frequent,2.1,0.8,0.6,3.6,735,Female,Middle School,"(38.843840757, -106.133610921)",9,0.021
2000,OK,Oklahoma,Cigarette Use (Youth),Smoking Status,Current,17,1.8,13.5,20.6,1552,Overall,Middle School,"(35.472031356, -97.521070214)",7,0.17
2000,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Ever,6.5,1,4.6,8.4,876,Female,Middle School,"(40.060210141, -82.404260056)",11,0.065
2000,KY,Kentucky,Cigarette Use (Youth),Smoking Status,Current,21.5,2,17.6,25.5,1226,Overall,Middle School,"(37.645970271, -84.774971048)",7,0.215
2000,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Ever,17.7,1.4,14.9,20.5,691,Male,Middle School,"(44.393191174, -89.816370742)",11,0.177
2000,AL,Alabama,Cigarette Use (Youth),Smoking Status,Frequent,3.5,0.7,2.1,5,1512,Overall,Middle School,"(32.840571122, -86.631860762)",9,0.035
2000,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Ever,38.9,2.5,34.1,43.7,959,Male,Middle School,"(34.86597028, -111.763811277)",8,0.389
2000,ME,Maine,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,47.6,6.2,35.4,59.7,126,Overall,Middle School,"(45.254228894001, -68.985031336)",4,0.47600000000000003
2000,IA,Iowa,Smokeless Tobacco Use (Youth),User Status,Current,1.6,0.5,0.6,2.5,901,Female,Middle School,"(42.469400913, -93.816490556)",10,0.016
2000,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Ever,48.6,1.8,45.1,52,938,Female,Middle School,"(32.745510099, -89.538030825)",8,0.486
2000,KY,Kentucky,Cigarette Use (Youth),Smoking Status,Frequent,6.9,1.1,4.7,9.1,595,Male,Middle School,"(37.645970271, -84.774971048)",9,0.069
2000,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,Current,17,1.9,13.3,20.8,780,Male,Middle School,"(35.472031356, -97.521070214)",10,0.17
2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Ever,46.1,3.7,38.8,53.4,1001,Male,Middle School,"(31.827240407, -99.426770206)",8,0.461
2000,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,Frequent,0.5,0.2,0.1,1,2243,Female,Middle School,"(39.008830667, -75.577741168)",12,0.005
2000,IA,Iowa,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,54.9,4.1,47,62.8,173,Overall,Middle School,"(42.469400913, -93.816490556)",4,0.5489999999999999
2000,DC,District of Columbia,Cigarette Use (Youth),Smoking Status,Current,8.7,1.5,5.8,11.7,496,Male,Middle School,"(38.890371385, -77.031961127)",7,0.087
2000,OH,Ohio,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,56.8,4.7,47.6,66,170,Overall,Middle School,"(40.060210141, -82.404260056)",1,0.568
2000,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Current,2.8,0.6,1.6,3.9,985,Female,Middle School,"(32.745510099, -89.538030825)",10,0.027999999999999997
2000,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Current,11.5,0.9,9.6,13.3,5246,Male,Middle School,"(35.68094058, -85.774490914)",10,0.115
2000,DE,Delaware,Smokeless Tobacco Use (Youth),User Status,Current,5.2,0.5,4.2,6.1,2205,Male,Middle School,"(39.008830667, -75.577741168)",10,0.052000000000000005
2000,KY,Kentucky,Smokeless Tobacco Use (Youth),User Status,Frequent,5.9,1.7,2.6,9.2,607,Male,Middle School,"(37.645970271, -84.774971048)",12,0.059000000000000004
2000,TN,Tennessee,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,58.4,1.7,55,61.8,757,Male,Middle School,"(35.68094058, -85.774490914)",5,0.584
2000,NY,New York,Smokeless Tobacco Use (Youth),User Status,Frequent,0.5,0.3,0,1.1,992,Female,Middle School,"(42.827001032, -75.543970427)",12,0.005
2000,IN,Indiana,Smokeless Tobacco Use (Youth),User Status,Current,6.3,1.3,3.8,8.8,792,Male,Middle School,"(39.766910452, -86.149960194)",10,0.063
2000,ME,Maine,Smokeless Tobacco Use (Youth),User Status,Frequent,1.2,0.4,0.4,2,1309,Overall,Middle School,"(45.254228894001, -68.985031336)",12,0.012
2000,DC,District of Columbia,Smokeless Tobacco Use (Youth),User Status,Frequent,0.4,0.2,0,0.8,1137,Overall,Middle School,"(38.890371385, -77.031961127)",12,0.004
2000,CO,Colorado,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,62,2.9,56.3,67.6,91,Overall,Middle School,"(38.843840757, -106.133610921)",1,0.62
2000,DC,District of Columbia,Smokeless Tobacco Use (Youth),User Status,Current,2.1,0.7,0.8,3.4,629,Female,Middle School,"(38.890371385, -77.031961127)",10,0.021
2000,MN,Minnesota,Cigarette Use (Youth),Smoking Status,Current,9.5,0.8,8,10.9,2294,Female,Middle School,"(46.355648736, -94.794200503)",7,0.095
2000,NY,New York,Smokeless Tobacco Use (Youth),User Status,Frequent,0.9,0.3,0.2,1.5,1994,Overall,Middle School,"(42.827001032, -75.543970427)",12,0.009000000000000001
2000,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Ever,19.7,1.4,17,22.4,1801,Overall,Middle School,"(32.745510099, -89.538030825)",11,0.19699999999999998
2000,AR,Arkansas,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,59.3,4.9,49.6,68.9,196,Overall,Middle School,"(34.748650124, -92.274490743)",1,0.593
2000,KY,Kentucky,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,49.6,5.3,39.2,60,117,Male,Middle School,"(37.645970271, -84.774971048)",5,0.496
2000,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Ever,19.9,2.8,14.3,25.5,819,Male,Middle School,"(40.060210141, -82.404260056)",11,0.19899999999999998
2000,WY,Wyoming,Smokeless Tobacco Use (Youth),User Status,Ever,24.7,1.5,21.8,27.6,1803,Overall,Middle School,"(43.235541343, -108.109830353)",11,0.247
2000,KY,Kentucky,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,61.5,6.5,48.7,74.2,120,Female,Middle School,"(37.645970271, -84.774971048)",6,0.615
2000,KY,Kentucky,Cigarette Use (Youth),Smoking Status,Current,21.1,1.7,17.7,24.5,629,Female,Middle School,"(37.645970271, -84.774971048)",7,0.21100000000000002
2000,KY,Kentucky,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,60.9,6.4,48.3,73.5,105,Female,Middle School,"(37.645970271, -84.774971048)",3,0.609
2000,CO,Colorado,Smokeless Tobacco Use (Youth),User Status,Frequent,0.7,0.2,0.2,1.1,718,Male,Middle School,"(38.843840757, -106.133610921)",12,0.006999999999999999
2000,CA,California,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,67.8,6.5,55,80.6,75,Female,Middle School,"(37.638640123, -120.999999538)",3,0.6779999999999999
2000,TX,Texas,Cigarette Use (Youth),Smoking Status,Ever,44.1,3,38.2,50.1,2030,Overall,Middle School,"(31.827240407, -99.426770206)",8,0.441
2000,CT,Connecticut,Cigarette Use (Youth),Smoking Status,Frequent,2.5,0.6,1.3,3.7,2012,Overall,Middle School,"(41.56266102, -72.649840952)",9,0.025
2000,CO,Colorado,Cigarette Use (Youth),Smoking Status,Ever,29.5,3.7,22.3,36.7,700,Female,Middle School,"(38.843840757, -106.133610921)",8,0.295
2000,CA,California,Smokeless Tobacco Use (Youth),User Status,Ever,5.6,0.5,4.5,6.6,2834,Overall,Middle School,"(37.638640123, -120.999999538)",11,0.055999999999999994
2000,AR,Arkansas,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,56.2,3.7,49,63.4,203,Overall,Middle School,"(34.748650124, -92.274490743)",4,0.562
2000,NY,New York,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,64.3,8.8,47,81.6,74,Female,Middle School,"(42.827001032, -75.543970427)",6,0.643
2000,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,Current,2.7,0.6,1.5,4,1583,Overall,Middle School,"(38.3477403, -98.200781227)",10,0.027000000000000003
2000,CA,California,Cigarette Use (Youth),Smoking Status,Current,6.7,0.9,5,8.4,2797,Overall,Middle School,"(37.638640123, -120.999999538)",7,0.067
2000,KY,Kentucky,Smokeless Tobacco Use (Youth),User Status,Frequent,3.1,0.9,1.3,4.8,1248,Overall,Middle School,"(37.645970271, -84.774971048)",12,0.031
2000,CO,Colorado,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,NA,NA,NA,NA,NA,Male,Middle School,"(38.843840757, -106.133610921)",2,NA
2000,IA,Iowa,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,51.1,4.6,42.1,60,79,Male,Middle School,"(42.469400913, -93.816490556)",5,0.511
2000,WV,West Virginia,Cigarette Use (Youth),Smoking Status,Current,18.1,1.3,15.5,20.6,1677,Overall,Middle School,"(38.665510202, -80.712640135)",7,0.18100000000000002
2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Ever,11.1,1.5,8.1,14.2,1478,Overall,Middle School,"(43.625381239, -72.517640791)",11,0.111
2000,DC,District of Columbia,Cigarette Use (Youth),Smoking Status,Ever,36.3,2,32.4,40.3,1061,Overall,Middle School,"(38.890371385, -77.031961127)",8,0.363
2000,AZ,Arizona,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,54.2,6.6,41.2,67.2,82,Female,Middle School,"(34.86597028, -111.763811277)",6,0.542
2000,WV,West Virginia,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,53.3,3.6,46.2,60.4,256,Overall,Middle School,"(38.665510202, -80.712640135)",1,0.5329999999999999
2000,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Ever,13.4,1.9,9.6,17.2,1695,Overall,Middle School,"(40.060210141, -82.404260056)",11,0.134
2000,OK,Oklahoma,Smokeless Tobacco Use (Youth),User Status,Current,6,1.4,3.3,8.7,819,Female,Middle School,"(35.472031356, -97.521070214)",10,0.06
2000,IA,Iowa,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,46.4,4.1,38.3,54.4,153,Overall,Middle School,"(42.469400913, -93.816490556)",1,0.46399999999999997
2000,NH,New Hampshire,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,53.6,5.5,42.8,64.4,70,Male,Middle School,"(43.655950113, -71.50036092)",2,0.536
2000,ME,Maine,Smokeless Tobacco Use (Youth),User Status,Ever,9.9,1.8,6.5,13.3,609,Male,Middle School,"(45.254228894001, -68.985031336)",11,0.099
2000,OH,Ohio,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,55.6,2.7,50.2,60.9,189,Overall,Middle School,"(40.060210141, -82.404260056)",4,0.556
2000,NH,New Hampshire,Cigarette Use (Youth),Smoking Status,Current,11.1,1.1,9,13.3,785,Male,Middle School,"(43.655950113, -71.50036092)",7,0.111
2000,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Ever,39.4,2.4,34.8,44,1356,Overall,Middle School,"(44.393191174, -89.816370742)",8,0.39399999999999996
2000,OK,Oklahoma,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,52.3,3.1,46.2,58.4,204,Overall,Middle School,"(35.472031356, -97.521070214)",1,0.523
2000,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Current,12.2,1.1,10,14.5,1393,Overall,Middle School,"(44.393191174, -89.816370742)",7,0.122
2000,NY,New York,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,53.9,7,40.3,67.6,81,Male,Middle School,"(42.827001032, -75.543970427)",2,0.539
2000,ME,Maine,Cigarette Use (Youth),Smoking Status,Ever,41.8,4,34.1,49.6,670,Female,Middle School,"(45.254228894001, -68.985031336)",8,0.418
2000,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,Current,2.9,0.6,1.7,4.2,971,Male,Middle School,"(41.56266102, -72.649840952)",10,0.028999999999999998
2000,IN,Indiana,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,48.3,7,34.6,62.1,69,Male,Middle School,"(39.766910452, -86.149960194)",5,0.483
2000,AR,Arkansas,Smokeless Tobacco Use (Youth),User Status,Current,13.3,1.7,9.9,16.7,781,Male,Middle School,"(34.748650124, -92.274490743)",10,0.133
2000,NY,New York,Cigarette Use (Youth),Smoking Status,Ever,29.2,3.5,22.4,36,2007,Overall,Middle School,"(42.827001032, -75.543970427)",8,0.292
2000,ME,Maine,Cigarette Use (Youth),Smoking Status,Frequent,4.7,1.3,2.1,7.3,672,Female,Middle School,"(45.254228894001, -68.985031336)",9,0.047
2000,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,Ever,13.8,2,10,17.6,789,Male,Middle School,"(38.3477403, -98.200781227)",11,0.138
2000,WI,Wisconsin,Smokeless Tobacco Use (Youth),User Status,Frequent,1,0.5,0.1,1.9,689,Male,Middle School,"(44.393191174, -89.816370742)",12,0.01
2000,IN,Indiana,Cigarette Use (Youth),Smoking Status,Current,10.4,1.9,6.7,14.1,698,Female,Middle School,"(39.766910452, -86.149960194)",7,0.10400000000000001
2000,OK,Oklahoma,Cigarette Use (Youth),Smoking Status,Frequent,3.1,0.3,2.5,3.7,791,Female,Middle School,"(35.472031356, -97.521070214)",9,0.031
2000,KY,Kentucky,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,55.1,5.1,45.1,65.1,111,Male,Middle School,"(37.645970271, -84.774971048)",2,0.551
2000,CT,Connecticut,Smokeless Tobacco Use (Youth),User Status,Ever,9.6,1.5,6.6,12.6,999,Male,Middle School,"(41.56266102, -72.649840952)",11,0.096
2000,NH,New Hampshire,Smokeless Tobacco Use (Youth),User Status,Frequent,0,0,0,0,693,Female,Middle School,"(43.655950113, -71.50036092)",12,0
2000,KS,Kansas,Cigarette Use (Youth),Smoking Status,Current,8,1.3,5.5,10.6,774,Male,Middle School,"(38.3477403, -98.200781227)",7,0.08
2000,OH,Ohio,Smokeless Tobacco Use (Youth),User Status,Current,5.1,1.3,2.6,7.5,1712,Overall,Middle School,"(40.060210141, -82.404260056)",10,0.051
2000,KS,Kansas,Cigarette Use (Youth),Smoking Status,Frequent,1.1,0.4,0.3,1.9,774,Male,Middle School,"(38.3477403, -98.200781227)",9,0.011000000000000001
2000,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Ever,27.6,1.3,25.1,30.2,5235,Male,Middle School,"(35.68094058, -85.774490914)",11,0.276
2000,OH,Ohio,Cigarette Use (Youth),Smoking Status,Frequent,3.6,0.7,2.3,5,1670,Overall,Middle School,"(40.060210141, -82.404260056)",9,0.036000000000000004
2000,AZ,Arizona,Cessation (Youth),Percent of Current Smokers Who Want to Quit,,58.4,5,48.7,68.1,155,Overall,Middle School,"(34.86597028, -111.763811277)",1,0.584
2000,NH,New Hampshire,Smokeless Tobacco Use (Youth),User Status,Ever,7.5,0.8,6,9,1517,Overall,Middle School,"(43.655950113, -71.50036092)",11,0.075
2000,DE,Delaware,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,63.2,5.8,51.8,74.6,306,Female,Middle School,"(39.008830667, -75.577741168)",6,0.632
2000,KY,Kentucky,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,55.3,4.7,46.1,64.4,237,Overall,Middle School,"(37.645970271, -84.774971048)",4,0.5529999999999999
2000,CA,California,Cigarette Use (Youth),Smoking Status,Frequent,1.2,0.4,0.5,2,1365,Male,Middle School,"(37.638640123, -120.999999538)",9,0.012
2000,NH,New Hampshire,Smokeless Tobacco Use (Youth),User Status,Ever,10.3,1,8.4,12.2,816,Male,Middle School,"(43.655950113, -71.50036092)",11,0.10300000000000001
2000,VT,Vermont,Smokeless Tobacco Use (Youth),User Status,Ever,15,2.2,10.6,19.3,745,Male,Middle School,"(43.625381239, -72.517640791)",11,0.15
2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Current,9.6,1,7.6,11.6,725,Male,Middle School,"(43.625381239, -72.517640791)",7,0.096
2000,MS,Mississippi,Smokeless Tobacco Use (Youth),User Status,Ever,29.4,2.4,24.7,34.1,827,Male,Middle School,"(32.745510099, -89.538030825)",11,0.294
2000,OH,Ohio,Cigarette Use (Youth),Smoking Status,Ever,38.3,2.7,33,43.6,1642,Overall,Middle School,"(40.060210141, -82.404260056)",8,0.38299999999999995
2000,AR,Arkansas,Cigarette Use (Youth),Smoking Status,Ever,51.2,2.4,46.6,55.8,750,Male,Middle School,"(34.748650124, -92.274490743)",8,0.512
2000,TN,Tennessee,Smokeless Tobacco Use (Youth),User Status,Current,6.7,0.6,5.5,7.9,10576,Overall,Middle School,"(35.68094058, -85.774490914)",10,0.067
2000,KS,Kansas,Smokeless Tobacco Use (Youth),User Status,Ever,10,1.2,7.6,12.4,1585,Overall,Middle School,"(38.3477403, -98.200781227)",11,0.1
2000,IA,Iowa,Cigarette Use (Youth),Smoking Status,Frequent,3.5,0.6,2.3,4.7,869,Male,Middle School,"(42.469400913, -93.816490556)",9,0.035
2000,IA,Iowa,Cigarette Use (Youth),Smoking Status,Ever,39.3,2.6,34.3,44.4,1720,Overall,Middle School,"(42.469400913, -93.816490556)",8,0.39299999999999996
2000,VT,Vermont,Cigarette Use (Youth),Smoking Status,Ever,37.6,2.9,32,43.2,708,Female,Middle School,"(43.625381239, -72.517640791)",8,0.376
2000,NY,New York,Smokeless Tobacco Use (Youth),User Status,Current,1.5,0.5,0.4,2.5,1994,Overall,Middle School,"(42.827001032, -75.543970427)",10,0.015
2000,NY,New York,Cessation (Youth),Quit Attempt in Past Year Among Current Cigarette Smokers,,59.4,5.5,48.7,70.1,83,Male,Middle School,"(42.827001032, -75.543970427)",5,0.594
2000,CO,Colorado,Smokeless Tobacco Use (Youth),User Status,Frequent,0.3,0.2,0,0.8,752,Female,Middle School,"(38.843840757, -106.133610921)",12,0.003
