Year,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,Response,DataValue,DataValueStdErr,LowConfidenceLimit,HighConfidenceLimit,SampleSize,Gender,Education,GeoLocation,DisplayOrder,DataValueAsNumericPercent
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Frequent,10.1,0.5,9,11.1,10266,Overall,High School,"(32.745510099, -89.538030825)",9,0.10099999999999999
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Frequent,2.4,0.6,1.2,3.6,1145,Male,Middle School,"(41.708280193, -71.522470314)",9,0.024
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Ever,56.5,1.5,53.5,59.4,1569,Male,High School,"(44.661319543001, -84.71439027)",8,0.565
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Frequent,0.9,0.6,0,2.1,1430,Female,Middle School,"(39.360700171, -111.587130635)",9,0.009000000000000001
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Frequent,13.9,1.4,11.2,16.5,882,Male,High School,"(44.353130053, -100.373530637)",9,0.139
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Frequent,2.9,0.3,2.3,3.4,5573,Male,Middle School,"(32.745510099, -89.538030825)",9,0.028999999999999998
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Ever,61.5,1.6,58.4,64.7,1374,Overall,High School,"(38.635790776, -92.566300053)",8,0.615
2003,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Ever,21.5,0.8,19.9,23,4878,Female,Middle School,"(21.304850435, -157.857749403)",8,0.215
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Current,7.6,1,5.6,9.5,1863,Female,Middle School,"(44.661319543001, -84.71439027)",7,0.076
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Frequent,1.5,0.3,0.8,2.1,2066,Overall,Middle School,"(34.86597028, -111.763811277)",9,0.015
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Frequent,1.6,0.3,1.1,2.1,5969,Female,Middle School,"(32.745510099, -89.538030825)",9,0.016
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Ever,12.8,2,8.9,16.7,2655,Overall,Middle School,"(39.360700171, -111.587130635)",8,0.128
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Current,25.1,1.8,21.5,28.6,957,Female,High School,"(44.353130053, -100.373530637)",7,0.251
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Current,6.8,1.3,4.3,9.2,1206,Male,Middle School,"(44.353130053, -100.373530637)",7,0.068
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Frequent,3.6,0.9,1.8,5.3,818,Female,Middle School,"(47.475319779, -100.118421049)",9,0.036000000000000004
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Current,3.3,0.8,1.6,5,2735,Overall,Middle School,"(39.360700171, -111.587130635)",7,0.033
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Ever,52.7,2.7,47.4,58.1,787,Female,High School,"(34.86597028, -111.763811277)",8,0.527
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Ever,57.9,1.4,55.1,60.7,1819,Overall,High School,"(44.353130053, -100.373530637)",8,0.579
2003,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Current,5.9,0.4,5.2,6.6,5058,Female,Middle School,"(21.304850435, -157.857749403)",7,0.059000000000000004
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Ever,57.1,2.7,51.7,62.5,738,Male,High School,"(34.86597028, -111.763811277)",8,0.5710000000000001
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Ever,19.9,2.8,14.4,25.3,1148,Female,Middle School,"(44.353130053, -100.373530637)",8,0.19899999999999998
2003,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Ever,26,1.8,22.5,29.4,857,Female,Middle School,"(44.393191174, -89.816370742)",8,0.26
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Current,9.2,1.3,6.6,11.8,697,Male,Middle School,"(38.635790776, -92.566300053)",7,0.092
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Ever,34.3,3.3,27.9,40.7,1647,Overall,Middle School,"(47.475319779, -100.118421049)",8,0.34299999999999997
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Current,24.4,2.6,19.3,29.6,650,Male,High School,"(38.635790776, -92.566300053)",7,0.244
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Current,8.7,1.2,6.3,11.1,2066,Overall,Middle School,"(34.86597028, -111.763811277)",7,0.087
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Frequent,1.8,0.4,1.1,2.6,3892,Overall,Middle School,"(44.661319543001, -84.71439027)",9,0.018000000000000002
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Current,20.6,1,18.7,22.6,5432,Female,High School,"(32.745510099, -89.538030825)",7,0.20600000000000002
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Current,5.9,1.5,3,8.8,1196,Female,Middle School,"(44.353130053, -100.373530637)",7,0.059000000000000004
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Ever,22.6,1.4,19.7,25.4,2224,Overall,Middle School,"(41.708280193, -71.522470314)",8,0.226
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Frequent,13.3,0.9,11.5,15,1635,Male,High School,"(44.661319543001, -84.71439027)",9,0.133
2003,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Ever,20.6,0.7,19.1,22,4824,Male,Middle School,"(21.304850435, -157.857749403)",8,0.20600000000000002
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Frequent,13.5,1.6,10.4,16.6,1366,Overall,High School,"(38.635790776, -92.566300053)",9,0.135
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Frequent,11.2,1.1,9.1,13.4,756,Male,High School,"(47.475319779, -100.118421049)",9,0.11199999999999999
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Current,23.4,0.8,21.8,24.9,10266,Overall,High School,"(32.745510099, -89.538030825)",7,0.23399999999999999
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Current,8.7,1.1,6.5,10.9,1041,Male,Middle School,"(34.86597028, -111.763811277)",7,0.087
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Ever,32.2,2.4,27.5,37,2023,Overall,Middle School,"(34.86597028, -111.763811277)",8,0.322
2003,CA,California,Cigarette Use (Youth),Smoking Status,Current,11.9,0.7,10.4,13.4,7713,Female,High School,"(37.638640123, -120.999999538)",7,0.11900000000000001
2003,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Frequent,1,0.2,0.6,1.3,5058,Female,Middle School,"(21.304850435, -157.857749403)",9,0.01
2003,CA,California,Cigarette Use (Youth),Smoking Status,Frequent,0.3,0.1,0.2,0.5,5644,Female,Middle School,"(37.638640123, -120.999999538)",9,0.003
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Current,6.4,0.8,4.7,8,1181,Female,Middle School,"(41.708280193, -71.522470314)",7,0.064
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Current,3.1,0.8,1.6,4.6,1300,Male,Middle School,"(39.360700171, -111.587130635)",7,0.031
2003,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Ever,29.1,2.1,25,33.2,867,Male,Middle School,"(44.393191174, -89.816370742)",8,0.29100000000000004
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Frequent,3.4,0.9,1.6,5.2,1433,Overall,Middle School,"(38.635790776, -92.566300053)",9,0.034
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Ever,23.8,2,19.9,27.7,3651,Overall,Middle School,"(44.661319543001, -84.71439027)",8,0.23800000000000002
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Current,8.8,1.8,5.3,12.3,2536,Overall,High School,"(39.360700171, -111.587130635)",7,0.08800000000000001
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Ever,33.1,3.2,26.9,39.3,826,Male,Middle School,"(47.475319779, -100.118421049)",8,0.331
2003,ID,Idaho,Cigarette Use (Youth),Smoking Status,Current,11.2,1.3,8.6,13.8,779,Female,Middle School,"(43.682630005, -114.363730042)",7,0.11199999999999999
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Frequent,14.5,1,12.5,16.5,1799,Female,High School,"(44.661319543001, -84.71439027)",9,0.145
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Ever,52.5,2.2,48.2,56.8,1040,Female,High School,"(41.708280193, -71.522470314)",8,0.525
2003,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Frequent,0.9,0.1,0.7,1.2,10170,Overall,Middle School,"(21.304850435, -157.857749403)",9,0.009000000000000001
2003,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Frequent,1.3,0.3,0.7,1.9,1803,Overall,Middle School,"(44.393191174, -89.816370742)",9,0.013000000000000001
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Frequent,2.3,0.2,1.9,2.7,11576,Overall,Middle School,"(32.745510099, -89.538030825)",9,0.023
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Frequent,2.1,0.5,1,3.1,1220,Female,High School,"(39.360700171, -111.587130635)",9,0.021
2003,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Frequent,1.5,0.4,0.7,2.3,877,Female,Middle School,"(44.393191174, -89.816370742)",9,0.015
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Current,8.8,1.1,6.5,11,1433,Overall,Middle School,"(38.635790776, -92.566300053)",7,0.08800000000000001
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Ever,24.4,2.2,20,28.8,1783,Female,Middle School,"(44.661319543001, -84.71439027)",8,0.244
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Ever,30.1,2.5,25.1,35,1001,Female,Middle School,"(34.86597028, -111.763811277)",8,0.301
2003,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Current,6.6,0.8,4.9,8.2,1803,Overall,Middle School,"(44.393191174, -89.816370742)",7,0.066
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Frequent,9.1,0.6,7.9,10.3,5432,Female,High School,"(32.745510099, -89.538030825)",9,0.091
2003,ID,Idaho,Cigarette Use (Youth),Smoking Status,Ever,31.7,3.2,25.4,38.1,760,Male,Middle School,"(43.682630005, -114.363730042)",8,0.317
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Frequent,3.3,0.6,2.2,4.5,1684,Overall,Middle School,"(47.475319779, -100.118421049)",9,0.033
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Current,7.1,1.2,4.8,9.4,1145,Male,Middle School,"(41.708280193, -71.522470314)",7,0.071
2003,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Current,6.4,0.8,4.9,8,917,Male,Middle School,"(44.393191174, -89.816370742)",7,0.064
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Current,26,1,24.1,27.9,4791,Male,High School,"(32.745510099, -89.538030825)",7,0.26
2003,CA,California,Cigarette Use (Youth),Smoking Status,Current,14.4,0.7,13.1,15.8,6848,Male,High School,"(37.638640123, -120.999999538)",7,0.14400000000000002
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Current,10.1,2.1,6,14.2,1310,Male,High School,"(39.360700171, -111.587130635)",7,0.10099999999999999
2003,CA,California,Cigarette Use (Youth),Smoking Status,Current,4.4,0.6,3.2,5.6,4858,Male,Middle School,"(37.638640123, -120.999999538)",7,0.044000000000000004
2003,CA,California,Cigarette Use (Youth),Smoking Status,Ever,41.8,1.4,39.1,44.5,7544,Female,High School,"(37.638640123, -120.999999538)",8,0.418
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Current,16.4,1.7,13.1,19.7,990,Male,High School,"(41.708280193, -71.522470314)",7,0.16399999999999998
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Ever,36.3,1.3,33.9,38.8,11430,Overall,Middle School,"(32.745510099, -89.538030825)",8,0.363
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Current,12,0.7,10.6,13.4,5573,Male,Middle School,"(32.745510099, -89.538030825)",7,0.12
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Ever,30.9,3.7,23.6,38.1,1278,Male,High School,"(39.360700171, -111.587130635)",8,0.309
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Ever,34,2.3,29.5,38.5,1421,Overall,Middle School,"(38.635790776, -92.566300053)",8,0.34
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Frequent,2.2,0.5,1.2,3.1,2023,Male,Middle School,"(44.661319543001, -84.71439027)",9,0.022000000000000002
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Current,3.5,1.7,0.2,6.8,1430,Female,Middle School,"(39.360700171, -111.587130635)",7,0.035
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Current,28.3,1.2,25.9,30.6,3457,Overall,High School,"(44.661319543001, -84.71439027)",7,0.28300000000000003
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Ever,60.2,2.2,55.8,64.5,1727,Female,High School,"(44.661319543001, -84.71439027)",8,0.602
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Frequent,12.5,1.9,8.8,16.2,650,Male,High School,"(38.635790776, -92.566300053)",9,0.125
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Frequent,3.2,0.7,1.8,4.7,850,Male,Middle School,"(47.475319779, -100.118421049)",9,0.032
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Frequent,11.5,1,9.7,13.4,1638,Overall,High School,"(47.475319779, -100.118421049)",9,0.115
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Frequent,8.9,1.4,6.2,11.7,990,Male,High School,"(41.708280193, -71.522470314)",9,0.08900000000000001
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Ever,61.5,2,57.5,65.4,864,Male,High School,"(44.353130053, -100.373530637)",8,0.615
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Ever,54.8,2.2,50.6,59.1,1527,Overall,High School,"(34.86597028, -111.763811277)",8,0.5479999999999999
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Ever,35.7,2,31.7,39.7,693,Male,Middle School,"(38.635790776, -92.566300053)",8,0.35700000000000004
2003,ID,Idaho,Cigarette Use (Youth),Smoking Status,Current,9.4,1,7.3,11.4,1585,Overall,Middle School,"(43.682630005, -114.363730042)",7,0.094
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Frequent,2,0.5,1,3,1041,Male,Middle School,"(34.86597028, -111.763811277)",9,0.02
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Frequent,5.8,0.7,4.5,7.1,1557,Overall,High School,"(34.86597028, -111.763811277)",9,0.057999999999999996
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Frequent,1.3,0.4,0.6,2.1,2412,Overall,Middle School,"(44.353130053, -100.373530637)",9,0.013000000000000001
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Ever,59.9,2.1,55.7,64.1,713,Female,High School,"(38.635790776, -92.566300053)",8,0.599
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Current,27.1,1.3,24.6,29.6,1849,Overall,High School,"(44.353130053, -100.373530637)",7,0.271
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Current,12.5,2.9,6.9,18.1,1684,Overall,Middle School,"(47.475319779, -100.118421049)",7,0.125
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Ever,64.2,0.9,62.4,66,4706,Male,High School,"(32.745510099, -89.538030825)",8,0.642
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Ever,57.4,1.3,54.8,60,5395,Female,High School,"(32.745510099, -89.538030825)",8,0.574
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Current,7.2,0.9,5.5,8.9,3892,Overall,Middle School,"(44.661319543001, -84.71439027)",7,0.07200000000000001
2003,ID,Idaho,Cigarette Use (Youth),Smoking Status,Frequent,2.2,0.8,0.6,3.8,779,Female,Middle School,"(43.682630005, -114.363730042)",9,0.022000000000000002
2003,CA,California,Cigarette Use (Youth),Smoking Status,Current,3.4,0.5,2.4,4.4,5644,Female,Middle School,"(37.638640123, -120.999999538)",7,0.034
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Ever,58.4,2.2,54.1,62.8,1616,Overall,High School,"(47.475319779, -100.118421049)",8,0.584
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Ever,60,2.4,55.3,64.7,740,Male,High School,"(47.475319779, -100.118421049)",8,0.6
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Current,25.9,2.1,21.8,30,756,Male,High School,"(47.475319779, -100.118421049)",7,0.259
2003,ID,Idaho,Cigarette Use (Youth),Smoking Status,Ever,31.2,2.1,27.1,35.4,755,Female,Middle School,"(43.682630005, -114.363730042)",8,0.312
2003,CA,California,Cigarette Use (Youth),Smoking Status,Current,3.9,0.5,3,4.9,10545,Overall,Middle School,"(37.638640123, -120.999999538)",7,0.039
2003,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Frequent,1.1,0.3,0.5,1.8,917,Male,Middle School,"(44.393191174, -89.816370742)",9,0.011000000000000001
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Current,18.2,1.5,15.2,21.2,1060,Female,High School,"(41.708280193, -71.522470314)",7,0.182
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Frequent,1.5,0.3,0.9,2,1181,Female,Middle School,"(41.708280193, -71.522470314)",9,0.015
2003,ND,North Dakota,Cigarette Use (Youth),Smoking Status,Ever,35.8,4,27.9,43.6,817,Female,Middle School,"(47.475319779, -100.118421049)",8,0.358
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Ever,14.2,2,10.2,18.2,1397,Female,Middle School,"(39.360700171, -111.587130635)",8,0.142
2003,CA,California,Cigarette Use (Youth),Smoking Status,Ever,17.4,1.2,15.1,19.7,4658,Male,Middle School,"(37.638640123, -120.999999538)",8,0.174
2003,CA,California,Cigarette Use (Youth),Smoking Status,Frequent,3.5,0.3,2.8,4.2,6848,Male,High School,"(37.638640123, -120.999999538)",9,0.035
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Current,24.1,1.8,20.5,27.8,708,Female,High School,"(38.635790776, -92.566300053)",7,0.24100000000000002
2003,MI,Michigan,Cigarette Use (Youth),Smoking Status,Current,26.3,1.4,23.6,28.9,1635,Male,High School,"(44.661319543001, -84.71439027)",7,0.263
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Ever,50.1,1.8,46.5,53.7,1999,Overall,High School,"(41.708280193, -71.522470314)",8,0.501
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Frequent,2,0.3,1.4,2.7,2333,Overall,Middle School,"(41.708280193, -71.522470314)",9,0.02
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Frequent,11,1.6,7.9,14.1,957,Female,High School,"(44.353130053, -100.373530637)",9,0.11
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Frequent,4.2,1.3,1.7,6.7,1310,Male,High School,"(39.360700171, -111.587130635)",9,0.042
2003,HI,Hawaii,Cigarette Use (Youth),Smoking Status,Current,5.3,0.3,4.8,5.9,10170,Overall,Middle School,"(21.304850435, -157.857749403)",7,0.053
2003,CA,California,Cigarette Use (Youth),Smoking Status,Ever,43.9,1.3,41.3,46.5,14325,Overall,High School,"(37.638640123, -120.999999538)",8,0.439
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Current,11,0.6,9.8,12.2,11576,Overall,Middle School,"(32.745510099, -89.538030825)",7,0.11
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Current,9.8,0.7,8.5,11.1,5969,Female,Middle School,"(32.745510099, -89.538030825)",7,0.098
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Current,17.7,1.4,15,20.5,1557,Overall,High School,"(34.86597028, -111.763811277)",7,0.177
2003,UT,Utah,Cigarette Use (Youth),Smoking Status,Frequent,3.2,0.8,1.6,4.7,2536,Overall,High School,"(39.360700171, -111.587130635)",9,0.032
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Current,6.4,1.1,4.2,8.6,2412,Overall,Middle School,"(44.353130053, -100.373530637)",7,0.064
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Ever,33.6,1.4,30.9,36.3,5926,Female,Middle School,"(32.745510099, -89.538030825)",8,0.336
2003,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Frequent,11,0.7,9.6,12.4,4791,Male,High School,"(32.745510099, -89.538030825)",9,0.11
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Frequent,7.9,1.2,5.5,10.3,1060,Female,High School,"(41.708280193, -71.522470314)",9,0.079
2003,CA,California,Cigarette Use (Youth),Smoking Status,Frequent,2.8,0.2,2.4,3.2,14610,Overall,High School,"(37.638640123, -120.999999538)",9,0.027999999999999997
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Ever,34.4,2.8,29,39.8,1020,Male,Middle School,"(34.86597028, -111.763811277)",8,0.344
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Frequent,0.9,0.3,0.3,1.6,1024,Female,Middle School,"(34.86597028, -111.763811277)",9,0.009000000000000001
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Frequent,12.5,1,10.5,14.5,1849,Overall,High School,"(44.353130053, -100.373530637)",9,0.125
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Ever,32,3,26.2,37.8,723,Female,Middle School,"(38.635790776, -92.566300053)",8,0.32
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Current,17.5,1.4,14.7,20.2,2061,Overall,High School,"(41.708280193, -71.522470314)",7,0.175
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Current,19,2,15,23,755,Male,High School,"(34.86597028, -111.763811277)",7,0.19
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Current,29,2.1,24.8,33.2,882,Male,High School,"(44.353130053, -100.373530637)",7,0.29
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Frequent,4.3,0.9,2.6,6.1,800,Female,High School,"(34.86597028, -111.763811277)",9,0.043
2003,RI,Rhode Island,Cigarette Use (Youth),Smoking Status,Ever,23.6,2.2,19.3,27.9,1084,Male,Middle School,"(41.708280193, -71.522470314)",8,0.23600000000000002
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Frequent,2.2,0.8,0.6,3.8,730,Female,Middle School,"(38.635790776, -92.566300053)",9,0.022000000000000002
2003,CA,California,Cigarette Use (Youth),Smoking Status,Current,13.2,0.4,12.3,14,14610,Overall,High School,"(37.638640123, -120.999999538)",7,0.132
2003,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Ever,27.6,1.3,25.1,30.1,1732,Overall,Middle School,"(44.393191174, -89.816370742)",8,0.276
2003,SD,South Dakota,Cigarette Use (Youth),Smoking Status,Frequent,1.3,0.4,0.6,2.1,1206,Male,Middle School,"(44.353130053, -100.373530637)",9,0.013000000000000001
2003,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Current,6.5,1.2,4.2,8.9,877,Female,Middle School,"(44.393191174, -89.816370742)",7,0.065
2003,MO,Missouri,Cigarette Use (Youth),Smoking Status,Frequent,14.3,1.9,10.7,18,708,Female,High School,"(38.635790776, -92.566300053)",9,0.14300000000000002
2003,AZ,Arizona,Cigarette Use (Youth),Smoking Status,Frequent,7.3,1.1,5.2,9.4,755,Male,High School,"(34.86597028, -111.763811277)",9,0.073
2003,CA,California,Cigarette Use (Youth),Smoking Status,Frequent,0.7,0.2,0.3,1.1,10545,Overall,Middle School,"(37.638640123, -120.999999538)",9,0.006999999999999999
2004,OH,Ohio,Cigarette Use (Youth),Smoking Status,Ever,32.2,3.2,25.8,38.5,1377,Overall,Middle School,"(40.060210141, -82.404260056)",8,0.322
2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,2.5,0.7,1.3,3.8,847,Male,Middle School,"(43.625381239, -72.517640791)",9,0.025
2004,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Ever,41.5,2.5,36.5,46.5,1290,Male,Middle School,"(32.745510099, -89.538030825)",8,0.415
2004,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Current,11,1.3,8.6,13.5,1471,Female,Middle School,"(32.745510099, -89.538030825)",7,0.11
2004,NJ,New Jersey,Cigarette Use (Youth),Smoking Status,Ever,44.6,2.7,39.3,49.9,1085,Male,High School,"(40.130570048, -74.273691288)",8,0.446
2004,NH,New Hampshire,Cigarette Use (Youth),Smoking Status,Frequent,8.8,1,6.8,10.8,1407,Overall,High School,"(43.655950113, -71.50036092)",9,0.08800000000000001
2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Ever,51.6,3.7,44.4,58.8,1351,Overall,High School,"(43.625381239, -72.517640791)",8,0.516
2004,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Frequent,9.3,1.5,6.4,12.2,675,Male,High School,"(44.393191174, -89.816370742)",9,0.09300000000000001
2004,NH,New Hampshire,Cigarette Use (Youth),Smoking Status,Current,19.1,1.7,15.7,22.5,1407,Overall,High School,"(43.655950113, -71.50036092)",7,0.191
2004,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Ever,63.9,1.7,60.5,67.2,1075,Male,High School,"(32.745510099, -89.538030825)",8,0.639
2004,AL,Alabama,Cigarette Use (Youth),Smoking Status,Ever,34.1,3.6,27,41.2,691,Female,Middle School,"(32.840571122, -86.631860762)",8,0.341
2004,NC,North Carolina,Cigarette Use (Youth),Smoking Status,Current,25.7,2,21.8,29.6,1578,Female,High School,"(35.466220975, -79.159250463)",7,0.257
2004,IN,Indiana,Cigarette Use (Youth),Smoking Status,Current,19.4,1.1,17.3,21.6,1706,Female,High School,"(39.766910452, -86.149960194)",7,0.19399999999999998
2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,1.8,0.5,0.9,2.8,1702,Overall,Middle School,"(43.625381239, -72.517640791)",9,0.018000000000000002
2004,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Frequent,2.6,0.6,1.4,3.8,1471,Female,Middle School,"(32.745510099, -89.538030825)",9,0.026000000000000002
2004,TN,Tennessee,Cigarette Use (Youth),Smoking Status,Ever,29.9,1.5,27,32.8,8627,Overall,Middle School,"(35.68094058, -85.774490914)",8,0.299
2004,WI,Wisconsin,Cigarette Use (Youth),Smoking Status,Frequent,1.8,0.3,1.2,2.3,844,Male,Middle School,"(44.393191174, -89.816370742)",9,0.018000000000000002
2004,AL,Alabama,Cigarette Use (Youth),Smoking Status,Current,24,2.2,19.8,28.3,1481,Overall,High School,"(32.840571122, -86.631860762)",7,0.24
2004,VT,Vermont,Cigarette Use (Youth),Smoking Status,Frequent,1.1,0.4,0.3,1.9,853,Female,Middle School,"(43.625381239, -72.517640791)",9,0.011000000000000001
2004,NM,New Mexico,Cigarette Use (Youth),Smoking Status,Current,10.9,1.7,7.6,14.1,851,Female,Middle School,"(34.520880952, -106.240580985)",7,0.109
2004,IA,Iowa,Cigarette Use (Youth),Smoking Status,Ever,24.1,3,18.2,30,1790,Overall,Middle School,"(42.469400913, -93.816490556)",8,0.24100000000000002
2004,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Ever,38.9,2,35,42.8,2716,Overall,Middle School,"(32.745510099, -89.538030825)",8,0.389
2004,MS,Mississippi,Cigarette Use (Youth),Smoking Status,Ever,36.4,2,32.5,40.3,1416,Female,Middle School,"(32.745510099, -89.538030825)",8,0.364
