Year ,LocationAbbr ,LocationDesc             ,TopicDesc         ,MeasureDesc                                               ,Response ,DataValue ,DataValueStdErr ,LowConfidenceLimit ,HighConfidenceLimit ,SampleSize ,Gender  ,Education     ,GeoLocation                        ,DisplayOrder ,DataValueAsNumericPercent
2002 ,AL           ,Alabama                  ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,59.7      ,4.1             ,51.6               ,67.7                ,269        ,Overall ,High School   ,"(32.840571122, -86.631860762)"    ,           1 ,0.597
2002 ,NE           ,Nebraska                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,67        ,2.9             ,61.4               ,72.6                ,360        ,Female  ,High School   ,"(41.641040988001, -99.365720623)" ,           6 ,0.67
2002 ,KS           ,Kansas                   ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,50        ,3.3             ,43.5               ,56.4                ,283        ,Overall ,High School   ,"(38.3477403, -98.200781227)"      ,           4 ,0.5
2002 ,TN           ,Tennessee                ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,49.1      ,2.7             ,43.9               ,54.4                ,871        ,Male    ,High School   ,"(35.68094058, -85.774490914)"     ,           2 ,0.491
2002 ,NY           ,New York                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,52.7      ,6               ,40.9               ,64.5                ,97         ,Female  ,Middle School ,"(42.827001032, -75.543970427)"    ,           3 ,0.527
2002 ,MD           ,Maryland                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,56.4      ,1               ,54.5               ,58.4                ,3650       ,Female  ,High School   ,"(39.290580964, -76.609260111)"    ,           6 ,0.564
2002 ,MA           ,Massachusetts            ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,NA        ,NA              ,NA                 ,NA                  ,NA         ,Male    ,Middle School ,"(42.27687047, -72.082690675)"     ,           2 ,NA
2002 ,KS           ,Kansas                   ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,52.9      ,4.9             ,43.2               ,62.6                ,122        ,Male    ,High School   ,"(38.3477403, -98.200781227)"      ,           2 ,0.529
2002 ,WI           ,Wisconsin                ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,62.1      ,4.4             ,53.5               ,70.8                ,145        ,Female  ,High School   ,"(44.393191174, -89.816370742)"    ,           3 ,0.621
2002 ,DE           ,Delaware                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,55.1      ,6.1             ,43.1               ,67.1                ,168        ,Overall ,Middle School ,"(39.008830667, -75.577741168)"    ,           1 ,0.551
2002 ,MN           ,Minnesota                ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,61        ,3.6             ,54                 ,67.9                ,285        ,Overall ,Middle School ,"(46.355648736, -94.794200503)"    ,           4 ,0.61
2003 ,UT           ,Utah                     ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,NA        ,NA              ,NA                 ,NA                  ,NA         ,Male    ,Middle School ,"(39.360700171, -111.587130635)"   ,           2 ,NA
2003 ,MS           ,Mississippi              ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,51.7      ,1.3             ,49.1               ,54.3                ,1829       ,Overall ,High School   ,"(32.745510099, -89.538030825)"    ,           1 ,0.517
2003 ,SD           ,South Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,56.4      ,3.3             ,50                 ,62.9                ,235        ,Female  ,High School   ,"(44.353130053, -100.373530637)"   ,           6 ,0.564
2003 ,HI           ,Hawaii                   ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,63.1      ,2.5             ,58.2               ,67.9                ,381        ,Overall ,Middle School ,"(21.304850435, -157.857749403)"   ,           4 ,0.631
2003 ,CA           ,California               ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,48.6      ,3.5             ,41.8               ,55.5                ,825        ,Female  ,High School   ,"(37.638640123, -120.999999538)"   ,           6 ,0.486
2003 ,MI           ,Michigan                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,61.9      ,2.3             ,57.4               ,66.5                ,454        ,Female  ,High School   ,"(44.661319543001, -84.71439027)"  ,           6 ,0.619
2003 ,RI           ,Rhode Island             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,60.9      ,3               ,55                 ,66.9                ,165        ,Female  ,High School   ,"(41.708280193, -71.522470314)"    ,           3 ,0.609
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,45.3      ,3.5             ,38.4               ,52.2                ,135        ,Overall ,Middle School ,"(47.475319779, -100.118421049)"   ,           1 ,0.45299999999999996
2003 ,RI           ,Rhode Island             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,58.1      ,3.2             ,52                 ,64.3                ,264        ,Overall ,High School   ,"(41.708280193, -71.522470314)"    ,           4 ,0.581
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,51.2      ,5.3             ,40.7               ,61.7                ,60         ,Male    ,Middle School ,"(47.475319779, -100.118421049)"   ,           2 ,0.512
2003 ,SD           ,South Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,44.5      ,4.2             ,36.3               ,52.7                ,236        ,Male    ,High School   ,"(44.353130053, -100.373530637)"   ,           5 ,0.445
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,55        ,4.6             ,45.9               ,64.1                ,168        ,Male    ,High School   ,"(47.475319779, -100.118421049)"   ,           5 ,0.55
2003 ,ID           ,Idaho                    ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,NA        ,NA              ,NA                 ,NA                  ,NA         ,Male    ,Middle School ,"(43.682630005, -114.363730042)"   ,           5 ,NA
2003 ,HI           ,Hawaii                   ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,69.3      ,3.1             ,63.2               ,75.4                ,220        ,Female  ,Middle School ,"(21.304850435, -157.857749403)"   ,           6 ,0.693
2003 ,MO           ,Missouri                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,56.4      ,3.7             ,49.3               ,63.6                ,273        ,Overall ,High School   ,"(38.635790776, -92.566300053)"    ,           1 ,0.564
2003 ,SD           ,South Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,54.1      ,9.1             ,36.4               ,71.9                ,62         ,Female  ,Middle School ,"(44.353130053, -100.373530637)"   ,           6 ,0.541
2003 ,UT           ,Utah                     ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,27.2      ,10.5            ,6.7                ,47.8                ,59         ,Overall ,Middle School ,"(39.360700171, -111.587130635)"   ,           1 ,0.272
2003 ,AZ           ,Arizona                  ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,47.2      ,3.9             ,39.5               ,54.8                ,208        ,Overall ,High School   ,"(34.86597028, -111.763811277)"    ,           1 ,0.47200000000000003
2003 ,WI           ,Wisconsin                ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,NA        ,NA              ,NA                 ,NA                  ,NA         ,Female  ,Middle School ,"(44.393191174, -89.816370742)"    ,           6 ,NA
2003 ,ID           ,Idaho                    ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,60.9      ,5.9             ,49.5               ,72.4                ,62         ,Female  ,Middle School ,"(43.682630005, -114.363730042)"   ,           3 ,0.609
2003 ,UT           ,Utah                     ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,63.1      ,8.2             ,47.1               ,79.2                ,73         ,Female  ,High School   ,"(39.360700171, -111.587130635)"   ,           3 ,0.631
2003 ,MI           ,Michigan                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,59.5      ,2.9             ,53.8               ,65.1                ,402        ,Female  ,High School   ,"(44.661319543001, -84.71439027)"  ,           3 ,0.595
2003 ,RI           ,Rhode Island             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,40.6      ,7.8             ,25.4               ,55.8                ,63         ,Male    ,Middle School ,"(41.708280193, -71.522470314)"    ,           5 ,0.406
2003 ,RI           ,Rhode Island             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,45.6      ,5.8             ,34.2               ,57                  ,73         ,Male    ,Middle School ,"(41.708280193, -71.522470314)"    ,           2 ,0.456
2003 ,MO           ,Missouri                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,43.1      ,6.8             ,29.7               ,56.5                ,94         ,Overall ,Middle School ,"(38.635790776, -92.566300053)"    ,           1 ,0.431
2003 ,UT           ,Utah                     ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,66.6      ,6.8             ,53.2               ,80                  ,93         ,Female  ,High School   ,"(39.360700171, -111.587130635)"   ,           6 ,0.6659999999999999
2003 ,MI           ,Michigan                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,55.6      ,3.1             ,49.5               ,61.7                ,291        ,Male    ,High School   ,"(44.661319543001, -84.71439027)"  ,           2 ,0.556
2003 ,MO           ,Missouri                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,NA        ,NA              ,NA                 ,NA                  ,NA         ,Female  ,Middle School ,"(38.635790776, -92.566300053)"    ,           3 ,NA
2003 ,MS           ,Mississippi              ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,50.1      ,2.5             ,45.2               ,55                  ,869        ,Overall ,Middle School ,"(32.745510099, -89.538030825)"    ,           1 ,0.501
2003 ,MS           ,Mississippi              ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,48.7      ,3.3             ,42.2               ,55.2                ,463        ,Male    ,Middle School ,"(32.745510099, -89.538030825)"    ,           2 ,0.48700000000000004
2003 ,UT           ,Utah                     ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,52        ,4.7             ,42.8               ,61.1                ,132        ,Male    ,High School   ,"(39.360700171, -111.587130635)"   ,           5 ,0.52
2003 ,WI           ,Wisconsin                ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,51.4      ,7.1             ,37.4               ,65.4                ,51         ,Male    ,Middle School ,"(44.393191174, -89.816370742)"    ,           5 ,0.514
2003 ,SD           ,South Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,49.8      ,2.8             ,44.4               ,55.3                ,473        ,Overall ,High School   ,"(44.353130053, -100.373530637)"   ,           4 ,0.498
2003 ,HI           ,Hawaii                   ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,54.7      ,4.6             ,45.6               ,63.8                ,144        ,Male    ,Middle School ,"(21.304850435, -157.857749403)"   ,           2 ,0.547
2003 ,MO           ,Missouri                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,64.9      ,3.1             ,58.8               ,71                  ,158        ,Female  ,High School   ,"(38.635790776, -92.566300053)"    ,           6 ,0.649
2003 ,UT           ,Utah                     ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,29.3      ,9.5             ,10.7               ,48                  ,71         ,Overall ,Middle School ,"(39.360700171, -111.587130635)"   ,           4 ,0.293
2003 ,MI           ,Michigan                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,42.6      ,4.5             ,33.7               ,51.5                ,114        ,Female  ,Middle School ,"(44.661319543001, -84.71439027)"  ,           3 ,0.426
2003 ,UT           ,Utah                     ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,NA        ,NA              ,NA                 ,NA                  ,NA         ,Female  ,Middle School ,"(39.360700171, -111.587130635)"   ,           3 ,NA
2003 ,SD           ,South Dakota             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,43.8      ,4.7             ,34.6               ,52.9                ,213        ,Male    ,High School   ,"(44.353130053, -100.373530637)"   ,           2 ,0.43799999999999994
2003 ,MI           ,Michigan                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,42.5      ,3.9             ,34.8               ,50.2                ,227        ,Overall ,Middle School ,"(44.661319543001, -84.71439027)"  ,           1 ,0.425
2003 ,CA           ,California               ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,45.3      ,1.8             ,41.8               ,48.9                ,785        ,Male    ,High School   ,"(37.638640123, -120.999999538)"   ,           2 ,0.45299999999999996
2003 ,CA           ,California               ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,42.9      ,2.2             ,38.5               ,47.2                ,1731       ,Overall ,High School   ,"(37.638640123, -120.999999538)"   ,           4 ,0.429
2003 ,RI           ,Rhode Island             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,NA        ,NA              ,NA                 ,NA                  ,NA         ,Female  ,Middle School ,"(41.708280193, -71.522470314)"    ,           6 ,NA
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,60.1      ,9.5             ,41.4               ,78.8                ,85         ,Female  ,Middle School ,"(47.475319779, -100.118421049)"   ,           6 ,0.601
2003 ,MI           ,Michigan                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,57.6      ,2               ,53.7               ,61.5                ,699        ,Overall ,High School   ,"(44.661319543001, -84.71439027)"  ,           1 ,0.5760000000000001
2003 ,RI           ,Rhode Island             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,56.1      ,4.7             ,46.8               ,65.4                ,145        ,Female  ,High School   ,"(41.708280193, -71.522470314)"    ,           6 ,0.561
2003 ,CA           ,California               ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,45.6      ,6.9             ,32                 ,59.1                ,355        ,Overall ,Middle School ,"(37.638640123, -120.999999538)"   ,           1 ,0.456
2003 ,HI           ,Hawaii                   ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,68.6      ,3.4             ,61.9               ,75.3                ,200        ,Female  ,Middle School ,"(21.304850435, -157.857749403)"   ,           3 ,0.6859999999999999
2003 ,UT           ,Utah                     ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,59.7      ,7               ,46                 ,73.4                ,191        ,Overall ,High School   ,"(39.360700171, -111.587130635)"   ,           1 ,0.597
2003 ,RI           ,Rhode Island             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,57.8      ,3.2             ,51.5               ,64.1                ,289        ,Overall ,High School   ,"(41.708280193, -71.522470314)"    ,           1 ,0.578
2003 ,SD           ,South Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,55.5      ,7.8             ,40.2               ,70.9                ,119        ,Overall ,Middle School ,"(44.353130053, -100.373530637)"   ,           4 ,0.555
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,57.6      ,2.8             ,52.2               ,63.1                ,340        ,Overall ,High School   ,"(47.475319779, -100.118421049)"   ,           1 ,0.5760000000000001
2003 ,SD           ,South Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,57.4      ,13.9            ,30.1               ,84.7                ,56         ,Male    ,Middle School ,"(44.353130053, -100.373530637)"   ,           5 ,0.574
2003 ,CA           ,California               ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,51.6      ,6.2             ,39.5               ,63.7                ,203        ,Female  ,Middle School ,"(37.638640123, -120.999999538)"   ,           6 ,0.516
2003 ,WI           ,Wisconsin                ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,53.8      ,5               ,44.1               ,63.6                ,100        ,Overall ,Middle School ,"(44.393191174, -89.816370742)"    ,           4 ,0.5379999999999999
2003 ,AZ           ,Arizona                  ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,53.5      ,4.9             ,44                 ,63                  ,70         ,Female  ,Middle School ,"(34.86597028, -111.763811277)"    ,           6 ,0.535
2003 ,CA           ,California               ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,38.2      ,2.2             ,33.8               ,42.5                ,900        ,Male    ,High School   ,"(37.638640123, -120.999999538)"   ,           5 ,0.382
2003 ,AZ           ,Arizona                  ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,51.9      ,4.3             ,43.4               ,60.4                ,139        ,Overall ,Middle School ,"(34.86597028, -111.763811277)"    ,           4 ,0.519
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,40.1      ,6.2             ,28                 ,52.2                ,69         ,Female  ,Middle School ,"(47.475319779, -100.118421049)"   ,           3 ,0.401
2003 ,RI           ,Rhode Island             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,55.1      ,3.6             ,48.1               ,62.1                ,127        ,Overall ,Middle School ,"(41.708280193, -71.522470314)"    ,           1 ,0.551
2003 ,AZ           ,Arizona                  ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,48.4      ,6               ,36.7               ,60.1                ,106        ,Male    ,High School   ,"(34.86597028, -111.763811277)"    ,           2 ,0.484
2003 ,RI           ,Rhode Island             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,61.2      ,5.6             ,50.2               ,72.2                ,117        ,Male    ,High School   ,"(41.708280193, -71.522470314)"    ,           5 ,0.612
2003 ,MO           ,Missouri                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,55.1      ,11.9            ,31.8               ,78.4                ,55         ,Male    ,Middle School ,"(38.635790776, -92.566300053)"    ,           5 ,0.551
2003 ,SD           ,South Dakota             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,65.4      ,6.4             ,52.9               ,77.9                ,101        ,Overall ,Middle School ,"(44.353130053, -100.373530637)"   ,           1 ,0.654
2003 ,MS           ,Mississippi              ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,51.5      ,4               ,43.7               ,59.3                ,401        ,Female  ,Middle School ,"(32.745510099, -89.538030825)"    ,           3 ,0.515
2003 ,MI           ,Michigan                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,55.7      ,2.2             ,51.4               ,60.1                ,794        ,Overall ,High School   ,"(44.661319543001, -84.71439027)"  ,           4 ,0.557
2003 ,MO           ,Missouri                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,NA        ,NA              ,NA                 ,NA                  ,NA         ,Female  ,Middle School ,"(38.635790776, -92.566300053)"    ,           6 ,NA
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,49.5      ,6.4             ,37                 ,62.1                ,155        ,Overall ,Middle School ,"(47.475319779, -100.118421049)"   ,           4 ,0.495
2003 ,AZ           ,Arizona                  ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,55        ,6.6             ,42.1               ,67.9                ,64         ,Female  ,Middle School ,"(34.86597028, -111.763811277)"    ,           3 ,0.55
2003 ,MI           ,Michigan                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,48.2      ,3.6             ,41.2               ,55.3                ,336        ,Male    ,High School   ,"(44.661319543001, -84.71439027)"  ,           5 ,0.48200000000000004
2003 ,CA           ,California               ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,47.3      ,2.8             ,41.8               ,52.7                ,719        ,Female  ,High School   ,"(37.638640123, -120.999999538)"   ,           3 ,0.473
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,57.3      ,3               ,51.5               ,63.2                ,384        ,Overall ,High School   ,"(47.475319779, -100.118421049)"   ,           4 ,0.573
2003 ,MO           ,Missouri                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,52.6      ,3.3             ,46.2               ,59.1                ,141        ,Male    ,High School   ,"(38.635790776, -92.566300053)"    ,           5 ,0.526
2003 ,AZ           ,Arizona                  ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,50.1      ,6.5             ,37.4               ,62.8                ,69         ,Male    ,Middle School ,"(34.86597028, -111.763811277)"    ,           5 ,0.501
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,32.3      ,4.8             ,23                 ,41.7                ,67         ,Male    ,Middle School ,"(47.475319779, -100.118421049)"   ,           5 ,0.32299999999999995
2003 ,CA           ,California               ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,46.2      ,1.7             ,42.9               ,49.4                ,1510       ,Overall ,High School   ,"(37.638640123, -120.999999538)"   ,           1 ,0.462
2003 ,HI           ,Hawaii                   ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,62.6      ,2.9             ,56.9               ,68.2                ,345        ,Overall ,Middle School ,"(21.304850435, -157.857749403)"   ,           1 ,0.626
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,53.7      ,3.8             ,46.2               ,61.1                ,147        ,Male    ,High School   ,"(47.475319779, -100.118421049)"   ,           2 ,0.537
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,60.4      ,4               ,52.7               ,68.2                ,214        ,Female  ,High School   ,"(47.475319779, -100.118421049)"   ,           6 ,0.604
2003 ,MS           ,Mississippi              ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,49.7      ,1.8             ,46.2               ,53.2                ,938        ,Male    ,High School   ,"(32.745510099, -89.538030825)"    ,           2 ,0.49700000000000005
2003 ,SD           ,South Dakota             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,50.5      ,3.9             ,42.8               ,58.1                ,419        ,Overall ,High School   ,"(44.353130053, -100.373530637)"   ,           1 ,0.505
2003 ,RI           ,Rhode Island             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,69.1      ,5.5             ,58.3               ,79.9                ,53         ,Female  ,Middle School ,"(41.708280193, -71.522470314)"    ,           3 ,0.691
2003 ,UT           ,Utah                     ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,NA        ,NA              ,NA                 ,NA                  ,NA         ,Male    ,Middle School ,"(39.360700171, -111.587130635)"   ,           5 ,NA
2003 ,ND           ,North Dakota             ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,61.3      ,4.4             ,52.8               ,69.9                ,193        ,Female  ,High School   ,"(47.475319779, -100.118421049)"   ,           3 ,0.613
2003 ,ID           ,Idaho                    ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,63.2      ,3.9             ,55.6               ,70.8                ,76         ,Female  ,Middle School ,"(43.682630005, -114.363730042)"   ,           6 ,0.632
2003 ,CA           ,California               ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,47.7      ,5.3             ,37.3               ,58.1                ,188        ,Male    ,Middle School ,"(37.638640123, -120.999999538)"   ,           5 ,0.47700000000000004
2003 ,MI           ,Michigan                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,47.3      ,4.4             ,38.6               ,55.9                ,118        ,Male    ,Middle School ,"(44.661319543001, -84.71439027)"  ,           5 ,0.473
2003 ,WI           ,Wisconsin                ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,NA        ,NA              ,NA                 ,NA                  ,NA         ,Female  ,Middle School ,"(44.393191174, -89.816370742)"    ,           3 ,NA
2003 ,MO           ,Missouri                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,58.5      ,4.7             ,49.3               ,67.6                ,136        ,Female  ,High School   ,"(38.635790776, -92.566300053)"    ,           3 ,0.585
2003 ,MO           ,Missouri                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,58.7      ,2.2             ,54.3               ,63.1                ,302        ,Overall ,High School   ,"(38.635790776, -92.566300053)"    ,           4 ,0.5870000000000001
2003 ,MI           ,Michigan                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,49        ,3.5             ,42.2               ,55.8                ,241        ,Overall ,Middle School ,"(44.661319543001, -84.71439027)"  ,           4 ,0.49
2003 ,CA           ,California               ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,41        ,6.2             ,28.9               ,53.2                ,187        ,Female  ,Middle School ,"(37.638640123, -120.999999538)"   ,           3 ,0.41
2003 ,MI           ,Michigan                 ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,42.4      ,4.5             ,33.6               ,51.2                ,113        ,Male    ,Middle School ,"(44.661319543001, -84.71439027)"  ,           2 ,0.424
2003 ,AZ           ,Arizona                  ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,44        ,3.1             ,37.9               ,50                  ,237        ,Overall ,High School   ,"(34.86597028, -111.763811277)"    ,           4 ,0.44
2003 ,AZ           ,Arizona                  ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,45.8      ,4.3             ,37.4               ,54.3                ,102        ,Female  ,High School   ,"(34.86597028, -111.763811277)"    ,           3 ,0.45799999999999996
2003 ,CA           ,California               ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,49.5      ,3.8             ,42                 ,57                  ,394        ,Overall ,Middle School ,"(37.638640123, -120.999999538)"   ,           4 ,0.495
2003 ,ID           ,Idaho                    ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,54.6      ,4.4             ,45.9               ,63.3                ,100        ,Overall ,Middle School ,"(43.682630005, -114.363730042)"   ,           1 ,0.546
2003 ,MO           ,Missouri                 ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,56.5      ,6.4             ,44                 ,69                  ,104        ,Overall ,Middle School ,"(38.635790776, -92.566300053)"    ,           4 ,0.565
2003 ,AZ           ,Arizona                  ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,44.7      ,5.1             ,34.7               ,54.6                ,118        ,Male    ,High School   ,"(34.86597028, -111.763811277)"    ,           5 ,0.447
2003 ,UT           ,Utah                     ,Cessation (Youth) ,Quit Attempt in Past Year Among Current Cigarette Smokers ,         ,NA        ,NA              ,NA                 ,NA                  ,NA         ,Female  ,Middle School ,"(39.360700171, -111.587130635)"   ,           6 ,NA
2003 ,CA           ,California               ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,48.6      ,9.2             ,30.7               ,66.6                ,164        ,Male    ,Middle School ,"(37.638640123, -120.999999538)"   ,           2 ,0.486
2003 ,AZ           ,Arizona                  ,Cessation (Youth) ,Percent of Current Smokers Who Want to Quit               ,         ,50.2      ,5.2             ,40.1               ,60.4                ,123        ,Overall ,Middle School ,"(34.86597028, -111.763811277)"    ,           1 ,0.502
